ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002833	positive regulation of response to biotic stimulus	59/1310	413/28891	5.82826736720504e-15	2.97188651478664e-12	1.954839915986e-12	Txk/Tlr8/Gbp2b/Klrd1/Reg3g/Il18rap/Clnk/Xcl1/Rbm47/Cd160/Ptpn22/Nr1d1/Appl2/App/Crtam/Lgr4/Inava/Atat1/Pgc/Emilin1/Nlrc3/H2-Q4/Oas1g/Adam8/Lag3/Nr1h4/Ifi204/Hexim1/Trim31/Nlrp6/Klri1/Grn/Plscr1/Unc93b1/Aim2/Nlrc5/Ifi211/Klrb1c/Sfpq/Rnf125/Sash1/Tnfaip3/Irgm1/Cd226/Fpr2/Zc3hav1/Tlr9/Tlr7/Ddx3x/Tlr13/Scimp/Mapkapk3/Pycard/Cptp/Cd300lf/Stat5a/Klri2/Klrc1/Rab7b	59
GO:0032649	regulation of type II interferon production	31/1310	127/28891	8.76426291273766e-15	4.09656255646213e-12	2.69462644817066e-12	Txk/Cd96/Tlr8/Cd3e/Cd160/Ptpn22/Il18r1/App/Crtam/Il12rb2/Cd244a/Gata3/Pde4d/Sirpa/Axl/Nr1h4/Il23r/Nlrp6/Irgm1/Cd226/Gas6/Il1r1/Tlr9/Pde4b/Tlr7/Arid5a/Zc3h12a/Jak2/Pycard/Cd27/Il12rb1	31
GO:0050900	leukocyte migration	57/1310	398/28891	1.51200933855074e-14	6.52373875379317e-12	4.29116820374118e-12	Ccl28/Dapk2/Tbx21/Mmp9/Xcl1/Ptpn22/Itga1/C5ar1/Cd81/Cmklr1/Csf1r/Ifng/App/C3ar1/Kitl/Chga/Crtam/Slc12a2/Gcsam/Emilin1/Cd200r1/Enpp1/Itga9/Gata3/Pde4d/Ccr1/Adam8/Sirpa/Ccl7/Pf4/P2ry12/Cx3cr1/Kit/Mmp14/Thy1/Ada/Ccl22/Ccl24/Stk39/Gas6/Fpr2/Il1r1/Vav3/Smpd3/Pde4b/Padi2/Ccl5/Jam2/C5ar2/Il16/Nlrp12/Cd177/Pycard/Pdgfb/Tnfsf11/Fcgr3/Ccl6	57
GO:0032102	negative regulation of response to external stimulus	64/1310	485/28891	1.87984084704337e-14	7.53144807933306e-12	4.95401666833611e-12	Tff2/Cd96/Klrd1/Reg3g/Gpx2/Reg3b/Ptpn22/Apoe/Rora/Nt5e/Sema6d/Nr1d1/Ceacam1/St6gal1/Cst7/Nr1d2/Slc12a2/Cldn3/Tnfrsf1b/Nlrc3/Cd200r1/H2-Q4/Aurkb/Plaur/Gata3/C1qtnf1/Ccr1/Ubash3b/Oas1g/Dusp10/Sirpa/Tspan8/Susd4/Nr1h4/Cx3cr1/Il22ra2/Trim31/Il22ra1/Nlrp6/Ada/Adora2a/Grn/Nlrc5/Rnf125/Zfp36/Serpinb9/Tnfaip3/Irgm1/Pdgfa/Fpr2/Cd44/Padi2/Klrb1b/Sema3b/Sema6c/C5ar2/Mvk/Nlrp12/Socs3/Pdgfb/Neo1/Cptp/Nrp1/Rab7b	64
GO:0000070	mitotic sister chromatid segregation	36/1310	177/28891	2.75694959399493e-14	1.03091535151451e-11	6.7811286504928e-12	Ccnb1/Tpx2/Cenpe/Espl1/Ncapg/Nusap1/Kif11/Ube2c/Kif22/Prc1/Knl1/Plk1/Kifc1/Kif18b/Nek2/Kif14/Aurkb/Nuf2/Cdca8/Ttk/Ncapg2/Cdk1/Bub1b/Bub1/Cdc20/Spc24/Cdca5/Gen1/Ncapd2/Cit/Smc2/Ncaph/Misp/Birc5/Chmp4c/Kif23	36
GO:0045089	positive regulation of innate immune response	55/1310	385/28891	4.88541434053903e-14	1.71264306475521e-11	1.12653797786772e-11	Txk/Tlr8/Gbp2b/Klrd1/Reg3g/Il18rap/Clnk/Xcl1/Rbm47/Cd160/Ptpn22/Nr1d1/Appl2/App/Crtam/Lgr4/Inava/Atat1/Nlrc3/H2-Q4/Oas1g/Adam8/Lag3/Nr1h4/Ifi204/Hexim1/Trim31/Nlrp6/Klri1/Plscr1/Unc93b1/Aim2/Nlrc5/Ifi211/Klrb1c/Sfpq/Rnf125/Tnfaip3/Irgm1/Cd226/Fpr2/Zc3hav1/Tlr9/Tlr7/Ddx3x/Tlr13/Scimp/Mapkapk3/Pycard/Cptp/Cd300lf/Stat5a/Klri2/Klrc1/Rab7b	55
GO:0030098	lymphocyte differentiation	63/1310	486/28891	6.88156641923377e-14	2.27051212032248e-11	1.49349165940646e-11	Xbp1/Txk/Cd3g/Pou2af1/Tbx21/Cd3e/Cd8a/Cd3d/Tnfrsf9/Zap70/Ptpn22/Rora/Cracr2a/Lck/Egr1/Il18r1/Id2/Ifng/Ly6d/Itk/Prdm1/Crtam/Gm36723/Cdh17/Syvn1/Enpp1/Gata3/Erbb2/Dusp10/Adam8/Zbtb7b/Dtx1/Lag3/Axl/Kit/Mmp14/Ada/Kdelr1/Tox/Btnl6/Ctla4/Mertk/Tnfaip3/Prr7/Spib/Stat4/Eomes/Chd7/Gas6/Tlr9/Cd44/Adgrg3/Nfil3/Zc3h12a/Il7r/Zbtb1/Fosl2/Zeb1/Cd27/Stat5a/Tcf7/Zbtb16/Sfrp1	63
GO:0001818	negative regulation of cytokine production	48/1310	314/28891	1.56855368704684e-13	4.88778757258094e-11	3.21507641701705e-11	Klf2/Cd96/Tlr8/Tbx21/Siglec1/Prg2/Ptpn22/Cmklr1/Ceacam1/Bst2/Appl2/Ifng/Errfi1/Lgr4/Nlrc3/Cd200r1/Gata3/Tgfb3/Oas1g/Sirpa/Lag3/Axl/Nr1h4/Aqp4/Il23r/Cx3cr1/Nlrp6/Rnf125/Rel/Zfp36/Lilra5/Mertk/Tnfaip3/Irgm1/Gas6/Gata6/Fgfr4/Rnf128/Zc3h12a/C5ar2/Gpnmb/Nlrp12/Il1r2/Pycard/Anxa4/Cptp/Chid1/Ubr5	48
GO:0051304	chromosome separation	24/1310	85/28891	2.9074487353468e-13	8.58309471397906e-11	5.64576610381748e-11	Top2a/Ccnb1/Cenpe/Espl1/Ncapg/Ube2c/Knl1/Plk1/Aurkb/Nuf2/Cdca8/Ttk/Ncapg2/Bub1b/Bub1/Cdc20/Plscr1/Spc24/Recql5/Gen1/Ncapd2/Smc2/Ncaph/Birc5	24
GO:0007059	chromosome segregation	56/1310	416/28891	3.5836961647556e-13	1.00504758940571e-10	6.61097634603599e-11	Mki67/Top2a/Ccnb1/Tpx2/Cenpe/Aspm/Espl1/Cenpf/Ncapg/Nusap1/Kif11/Ube2c/Kif22/Prc1/Knl1/Plk1/Kifc1/Kif18b/Nek2/Kif14/Aurkb/Nuf2/Cdca8/Ttk/Cdc6/Cdca2/Ncapg2/Cdk1/Bub1b/Bub1/Gpsm2/Esco2/Cdc20/Plscr1/Ect2/Stard9/Spc24/Cdca5/Kif4/Recql5/Gen1/Ncapd2/Ddx3x/Cit/Ndc1/Smc2/Ncaph/Brip1/Misp/Ccnb2/Birc5/Chmp4c/Smc5/Kif23/Mei1/Ska2	56
GO:0000819	sister chromatid segregation	38/1310	218/28891	8.80708825834269e-13	2.16548367620827e-10	1.42440631787447e-10	Top2a/Ccnb1/Tpx2/Cenpe/Espl1/Ncapg/Nusap1/Kif11/Ube2c/Kif22/Prc1/Knl1/Plk1/Kifc1/Kif18b/Nek2/Kif14/Aurkb/Nuf2/Cdca8/Ttk/Cdc6/Ncapg2/Cdk1/Bub1b/Bub1/Cdc20/Spc24/Cdca5/Gen1/Ncapd2/Cit/Smc2/Ncaph/Misp/Birc5/Chmp4c/Kif23	38
GO:0001894	tissue homeostasis	44/1310	283/28891	8.87967989887508e-13	2.16548367620827e-10	1.42440631787447e-10	Tff2/Cd7/Car2/Yap1/Nt5e/Lsr/Muc13/Csf1r/Ceacam1/Gcnt2/Errfi1/Slc12a2/Tns3/Sox9/Inava/Ptgs1/Alpl/Prom1/Muc4/Col14a1/F2r/Fcgr4/Enpp1/Ubash3b/Trf/Adam8/Gpr55/Ada/Adora2a/Rab3d/Stk39/Slc28a3/Slc28a2/Tlr9/Nphp4/Ocln/Tnfrsf11a/Fosl2/P2rx7/Tnfsf11/Tspan12/Neurod1/Slc22a5/Ctss	44
GO:0060249	anatomical structure homeostasis	44/1310	283/28891	8.87967989887508e-13	2.16548367620827e-10	1.42440631787447e-10	Tff2/Cd7/Car2/Yap1/Nt5e/Lsr/Muc13/Csf1r/Ceacam1/Gcnt2/Errfi1/Slc12a2/Tns3/Sox9/Inava/Ptgs1/Alpl/Prom1/Muc4/Col14a1/F2r/Fcgr4/Enpp1/Ubash3b/Trf/Adam8/Gpr55/Ada/Adora2a/Rab3d/Stk39/Slc28a3/Slc28a2/Tlr9/Nphp4/Ocln/Tnfrsf11a/Fosl2/P2rx7/Tnfsf11/Tspan12/Neurod1/Slc22a5/Ctss	44
GO:0031348	negative regulation of defense response	48/1310	330/28891	1.02418771987197e-12	2.39361205031745e-10	1.574464016733e-10	Tff2/Cd96/Klrd1/Reg3g/Gpx2/Reg3b/Ptpn22/Apoe/Rora/Nt5e/Nr1d1/Ceacam1/Cst7/Nr1d2/Tnfrsf1b/Nlrc3/Cd200r1/H2-Q4/Aurkb/Gata3/Ccr1/Oas1g/Dusp10/Sirpa/Susd4/Nr1h4/Cx3cr1/Il22ra2/Trim31/Il22ra1/Nlrp6/Ada/Adora2a/Grn/Nlrc5/Rnf125/Zfp36/Serpinb9/Tnfaip3/Irgm1/Fpr2/Cd44/Klrb1b/Mvk/Nlrp12/Socs3/Cptp/Rab7b	48
GO:0070371	ERK1 and ERK2 cascade	51/1310	367/28891	1.19785326324242e-12	2.68750358141068e-10	1.76777923691144e-10	Tff2/Xbp1/Xcl1/Ptpn22/Apoe/C5ar1/Csf1r/Ceacam1/P2ry6/App/Gcnt2/Errfi1/Spry2/Jun/Cysltr2/Sox9/Emilin1/F2r/Erbb2/Ccr1/Trf/Dusp10/Sirpa/Ccl7/Gpr55/Iqgap3/C3/Lrp1/Nlrp6/Ccl22/Dab2/Ccl24/Pdgfa/Gas6/Fpr2/Fgfr4/Tlr9/Alox15/Cd44/Ccl5/Scimp/Gpnmb/Nlrp12/Spred1/Tnfrsf11a/Pycard/Pdgfb/Timp3/Tnfsf11/Nrp1/Ccl6	51
GO:0090068	positive regulation of cell cycle process	43/1310	276/28891	1.50013871422795e-12	3.23626078773253e-10	2.1287393495421e-10	Ccnb1/Cenpe/Rrm2/Csf1r/Camk2b/Ncapg/App/Nusap1/Ube2c/E2f8/Kif14/Aurkb/Cdca8/Cdc6/Pkp4/Ncapg2/Cdk1/Bub1/Gpsm2/Cdc20/Ppp1r10/Plscr1/Ect2/Mepce/Sfpq/Ccnd1/Cdca5/Paf1/Gen1/Ncapd2/Smpd3/Ddx3x/Cdc25b/Cit/Smc2/Ncaph/Dyrk3/Mta3/Pdgfb/Birc5/Cenpv/Smc5/Kif23	43
GO:0098813	nuclear chromosome segregation	46/1310	312/28891	1.86890284469996e-12	3.88247261330447e-10	2.55380291254322e-10	Top2a/Ccnb1/Tpx2/Cenpe/Aspm/Espl1/Cenpf/Ncapg/Nusap1/Kif11/Ube2c/Kif22/Prc1/Knl1/Plk1/Kifc1/Kif18b/Nek2/Kif14/Aurkb/Nuf2/Cdca8/Ttk/Cdc6/Ncapg2/Cdk1/Bub1b/Bub1/Cdc20/Ect2/Spc24/Cdca5/Kif4/Gen1/Ncapd2/Cit/Ndc1/Smc2/Ncaph/Brip1/Misp/Ccnb2/Birc5/Chmp4c/Kif23/Mei1	46
GO:0050863	regulation of T cell activation	54/1310	411/28891	2.50238977490275e-12	5.01282294551055e-10	3.29732186505043e-10	Xbp1/Tbx21/Cd3e/Xcl1/Prkcq/Tnfrsf9/Cd160/Zap70/Ptpn22/Cd81/Lck/Ceacam1/Ifng/Kitl/Prdm1/Crtam/Tcrb/Tnfrsf1b/Cd244a/H2-Q4/Gata3/Erbb2/Dusp10/Adam8/Zbtb7b/Sirpa/Dtx1/Ephb4/Efnb1/Lag3/Thy1/Ada/Adora2a/Lat/Tox/Ctla4/Irgm1/Cd44/Lax1/Ccl5/Zc3h12a/Il7r/Zbtb1/Cblb/Jak2/Gpnmb/Pycard/Tnfsf11/Zeb1/Cd27/Stat5a/Il12rb1/Tcf7/Zbtb16	54
GO:1903706	regulation of hemopoiesis	57/1310	452/28891	3.37422029871027e-12	6.40582620007505e-10	4.21360798552384e-10	Xbp1/Car2/Tbx21/C1qc/Fos/Zap70/Csf1r/Lck/Ceacam1/Id2/Ifng/Kitl/Prdm1/Jun/Crtam/Tmem176b/Cebpa/Tmem176a/Gata3/Erbb2/Ccr1/Ubash3b/Dusp10/Adam8/Zbtb7b/Dtx1/Lag3/Axl/Gpr55/Mmp14/Ada/Tox/Cd101/Ctla4/Zfp36/Paf1/Irgm1/Gas6/Tob2/Tlr9/Cd44/Ccl5/Tcim/Zc3h12a/Il7r/Gpr68/Zbtb1/Gas2l1/Tnfsf11/Zeb1/Cd27/Stat5a/Acvr2a/Tcf7/Zbtb16/Sfrp1/Rab7b	57
GO:0045787	positive regulation of cell cycle	50/1310	365/28891	3.42618623644592e-12	6.40582620007505e-10	4.21360798552384e-10	Ccnb1/Cenpe/Rrm2/Csf1r/Camk2b/Ncapg/Id2/App/Nusap1/Ube2c/E2f8/Rps15a/Kif14/Aurkb/Cdca8/Asns/Cdc6/Pkp4/Ncapg2/Cdk1/Bub1/Gpsm2/Cdc20/Ppp1r10/Plscr1/Ect2/Mepce/Sfpq/Ccnd1/Cdca5/Paf1/Gen1/Ccpg1/Ncapd2/Smpd3/Ddx3x/Cdc25b/Cit/Smc2/Ncaph/Nr4a3/Dyrk3/Mta3/Pdgfb/Birc5/Cenpv/Stat5a/Smc5/Zpr1/Kif23	50
GO:0044772	mitotic cell cycle phase transition	57/1310	454/28891	4.04296562726542e-12	7.31515942042959e-10	4.81174686708499e-10	Prkcq/Abcb1a/Ccnb1/Ccna2/Cenpe/Rrm2/Cenpf/Camk2b/Appl2/Id2/App/Plk3/Ube2c/Gpr132/Knl1/Nabp1/Plk1/Kif14/Aurkb/Nuf2/Cdca8/Ttk/Cdc6/Cdk1/Bub1b/Iqgap3/Bub1/Foxm1/Nacc2/Cdc20/Syf2/Mepce/Spc24/Ccnd1/Cdca5/Cks2/Gen1/Nasp/Cables1/Ddx3x/Cdc25b/Cit/Cks1b/Sde2/Donson/Mta3/Gpnmb/Rpa2/Ticrr/Ccnb2/Birc5/Chmp4c/Mbd4/Smc5/Rint1/Zpr1/Fzr1	57
GO:0070372	regulation of ERK1 and ERK2 cascade	48/1310	343/28891	4.26632229620592e-12	7.47806304981844e-10	4.91890120006637e-10	Tff2/Xbp1/Xcl1/Ptpn22/Apoe/C5ar1/Csf1r/Ceacam1/P2ry6/App/Gcnt2/Errfi1/Spry2/Jun/Cysltr2/Emilin1/F2r/Erbb2/Ccr1/Dusp10/Sirpa/Ccl7/Gpr55/C3/Lrp1/Nlrp6/Ccl22/Dab2/Ccl24/Pdgfa/Gas6/Fpr2/Fgfr4/Tlr9/Alox15/Cd44/Ccl5/Scimp/Gpnmb/Nlrp12/Spred1/Tnfrsf11a/Pycard/Pdgfb/Timp3/Tnfsf11/Nrp1/Ccl6	48
GO:0097529	myeloid leukocyte migration	40/1310	253/28891	5.59644726206166e-12	9.32974965271196e-10	6.1368988810756e-10	Dapk2/Mmp9/Xcl1/Itga1/C5ar1/Cd81/Cmklr1/Csf1r/Ifng/App/C3ar1/Kitl/Chga/Emilin1/Cd200r1/Enpp1/Itga9/Pde4d/Ccr1/Adam8/Sirpa/Ccl7/Pf4/P2ry12/Cx3cr1/Kit/Mmp14/Ccl22/Ccl24/Fpr2/Il1r1/Vav3/Pde4b/Ccl5/C5ar2/Cd177/Pdgfb/Tnfsf11/Fcgr3/Ccl6	40
GO:0032612	interleukin-1 production	27/1310	122/28891	5.65540182193273e-12	9.32974965271196e-10	6.1368988810756e-10	Tlr8/Ceacam1/Egr1/Ifng/App/Errfi1/Inava/Nlrc3/F2r/Sirpa/Nr1h4/Aqp4/Cx3cr1/Nlrp6/Aim2/Lilra5/Tnfaip3/Gas6/Zc3h12a/Il16/Jak2/Nlrp12/Il1r2/Pycard/Ccr5/Cptp/P2rx7	27
GO:0140014	mitotic nuclear division	41/1310	267/28891	7.95749310632919e-12	1.27524510952573e-09	8.3882746880252e-10	Mki67/Ccnb1/Tpx2/Cenpe/Espl1/Ncapg/Nusap1/Kif11/Ube2c/Cdk11b/Kif22/Prc1/Knl1/Plk1/Kifc1/Kif18b/Nek2/Kif14/Aurkb/Nuf2/Cdca8/Ttk/Cdca2/Ncapg2/Cdk1/Bub1b/Bub1/Cdc20/Spc24/Cdca5/Gen1/Ncapd2/Smpd3/Cit/Smc2/Ncaph/Pdgfb/Misp/Birc5/Chmp4c/Kif23	41
GO:0000280	nuclear division	56/1310	450/28891	8.90385830330517e-12	1.38727058953441e-09	9.12515302721772e-10	Mki67/Top2a/Ccnb1/Tpx2/Cenpe/Aspm/Espl1/Camk2b/Ncapg/Nusap1/Kif11/Ube2c/Cdk11b/Kif22/Prc1/Knl1/Plk1/Mybl1/Kifc1/Kif18b/Nek2/Kif14/Aurkb/Nuf2/Cdca8/Ttk/Cdca2/Ncapg2/Ankle1/Cdk1/Bub1b/Bub1/Cdc20/Rad51/Spc24/Cdca5/Cks2/Gen1/Ncapd2/Smpd3/Cdc25b/Cit/Ndc1/Smc2/Ncaph/Rad54b/Brip1/Pdgfb/Misp/Ccnb2/Birc5/Chmp4c/Hsf2bp/Fzr1/Kif23/Mei1	56
GO:0050728	negative regulation of inflammatory response	32/1310	172/28891	9.20152649400859e-12	1.39490167851065e-09	9.17534860924612e-10	Tff2/Reg3g/Gpx2/Reg3b/Apoe/Rora/Nt5e/Nr1d1/Cst7/Nr1d2/Tnfrsf1b/Nlrc3/Cd200r1/Gata3/Dusp10/Sirpa/Nr1h4/Cx3cr1/Il22ra2/Il22ra1/Nlrp6/Ada/Adora2a/Grn/Zfp36/Tnfaip3/Irgm1/Fpr2/Cd44/Mvk/Nlrp12/Socs3	32
GO:1902105	regulation of leukocyte differentiation	49/1310	363/28891	9.67883428482482e-12	1.42864688167322e-09	9.39731694413047e-10	Xbp1/Car2/Tbx21/C1qc/Fos/Zap70/Csf1r/Lck/Ceacam1/Id2/Ifng/Kitl/Prdm1/Jun/Crtam/Tmem176b/Tmem176a/Gata3/Erbb2/Ccr1/Ubash3b/Dusp10/Adam8/Zbtb7b/Dtx1/Lag3/Axl/Gpr55/Mmp14/Ada/Tox/Cd101/Ctla4/Gas6/Tob2/Tlr9/Cd44/Ccl5/Zc3h12a/Il7r/Gpr68/Zbtb1/Tnfsf11/Zeb1/Cd27/Stat5a/Tcf7/Zbtb16/Sfrp1	49
