gene,fold.change,p.adjvalue,rank,pvalue
Gm51456,0,1,0.00E+00,
Gm51458,-0.067939461,1,-5.32E-01,0.29398312
Gm51459,-0.494656276,0.026684014,-2.50E+00,0.00314323
Gm51460,0.045092914,1,4.38E-01,0.364512257
Gm51461,0.001700302,1,2.67E-02,0.940353214
Gm51462,0,1,0.00E+00,
Gm51463,0,1,0.00E+00,
Gm51464,0.01459073,1,2.17E-01,0.606471178
Gm51470,0.009322454,1,1.87E-01,0.650603056
Gm51471,0,1,0.00E+00,
Gm51474,0,1,0.00E+00,
Gm51475,0,1,0.00E+00,
Gm51476,-0.043745339,1,-3.97E-01,0.400915856
Gm51477,0,1,0.00E+00,
Gm51478,0,1,0.00E+00,
Gm51479,0,1,0.00E+00,
Gm5148,-0.031146973,0.871519529,-1.41E-01,0.723535949
Gm51480,-0.099086855,1,-1.04E+00,0.091132378
Gm51481,0.011431264,1,2.35E-01,0.581892658
Gm51482,-0.008680944,1,-1.75E-01,0.6688176
Gm51483,0,1,0.00E+00,
Gm51484,-0.06765564,1,-8.21E-01,0.151181707
Gm51485,0.0201975,1,4.27E-01,0.374304176
Gm51486,0.058080396,1,6.62E-01,0.217675491
Gm51487,-0.021023562,1,-4.02E-01,0.396399789
Gm51489,0,1,0.00E+00,
Gm5149,0,1,0.00E+00,
Gm51490,0.021395485,1,4.17E-01,0.38242748
Gm51491,-0.017338366,1,-3.64E-01,0.43277503
Gm51492,0,1,0.00E+00,
Gm51493,-0.00311303,1,-5.45E-02,0.881974979
Gm51494,-0.073871797,1,-9.16E-01,0.12135012
Gm51496,-0.038941484,1,-2.98E-01,0.503679422
Gm51497,0,1,0.00E+00,
Gm51499,0.017899015,1,3.84E-01,0.413115165
Gm5150,-0.002434287,1,-2.30E-02,0.948323479
Gm51500,0,1,0.00E+00,
Gm51502,0,1,0.00E+00,
Gm51503,0,1,0.00E+00,
Gm51504,0.0201975,1,4.27E-01,0.374304176
Gm51519,0,1,0.00E+00,
Gm51520,0,1,0.00E+00,
Gm51522,0,1,0.00E+00,
Gm51528,0,1,0.00E+00,
Gm51529,0,1,0.00E+00,
Gm51531,0,1,0.00E+00,
Gm51532,0.063176185,1,6.04E-01,0.249097782
Gm51533,0.023078925,1,3.59E-01,0.43750901
Gm51534,-0.109319636,0.426803426,-7.08E-01,0.195692521
Gm51535,0,1,0.00E+00,
Gm51536,0,1,0.00E+00,
Gm51537,0,1,0.00E+00,
Gm51538,-0.030228311,1,-5.62E-01,0.274307132
Gm5154,0,1,0.00E+00,
Gm51541,0,1,0.00E+00,
Gm51542,0,1,0.00E+00,
Gm51543,-0.036809483,1,-2.51E-01,0.56119871
Gm51544,-0.126835823,1,-1.28E+00,0.053076003
Gm51545,-0.009095885,1,-1.84E-01,0.654556506
Gm51546,0,1,0.00E+00,
Gm51547,0,1,0.00E+00,
Gm51548,0,1,0.00E+00,
Gm51549,0,1,0.00E+00,
Gm51550,0,1,0.00E+00,
Gm51551,-0.000178344,1,-2.05E-03,0.995294921
Gm51554,0.004424448,1,6.93E-02,0.852589568
Gm51555,-0.009095885,1,-1.84E-01,0.654556506
Gm51556,0.078157584,0.633018731,4.11E-01,0.387946525
Gm51557,-0.035578879,1,-3.94E-01,0.403291861
Gm51558,0,1,0.00E+00,
Gm51559,0,1,0.00E+00,
Gm51560,0,1,0.00E+00,
Gm51561,0,1,0.00E+00,
Gm51562,0,1,0.00E+00,
Gm51564,0,1,0.00E+00,
Gm51565,0,1,0.00E+00,
Gm51566,0,1,0.00E+00,
Gm51567,0,1,0.00E+00,
Gm51568,-0.019601984,1,-2.04E-01,0.624899797
Gm51569,0,1,0.00E+00,
Gm5157,0,1,0.00E+00,
Gm51570,0,1,0.00E+00,
Gm51573,0,1,0.00E+00,
Gm51574,-0.025022474,1,-3.56E-01,0.440570962
Gm51576,-0.001872836,1,-2.05E-02,0.953945033
Gm51577,0.006647717,1,7.00E-02,0.851124678
Gm51578,0.009910743,1,1.15E-01,0.767718161
Gm51579,0.000859062,1,5.34E-03,0.987784768
Gm51580,0.014356353,1,3.07E-01,0.493493761
Gm51582,-0.040968009,1,-7.47E-01,0.179022018
Gm51583,0,1,0.00E+00,
Gm51584,0,1,0.00E+00,
Gm51585,-0.010195306,1,-2.09E-01,0.617510578
Gm51586,0,1,0.00E+00,
Gm51589,0.038342441,1,3.81E-01,0.416288984
Gm51590,0,1,0.00E+00,
Gm51591,0,1,0.00E+00,
Gm51592,0,1,0.00E+00,
Gm51593,0,1,0.00E+00,
Gm51594,0,1,0.00E+00,
Gm51595,0,1,0.00E+00,
Gm51596,0,1,0.00E+00,
Gm51597,0,1,0.00E+00,
Gm51598,0,1,0.00E+00,
Gm51600,0,1,0.00E+00,
Gm51602,0,1,0.00E+00,
Gm51603,0,1,0.00E+00,
Gm51604,0.018157548,1,1.00E-01,0.793964189
Gm51605,0.039172448,1,4.06E-01,0.392237907
Gm5161,0,1,0.00E+00,
Gm51612,0.018912189,1,3.29E-01,0.468900867
Gm51613,0,1,0.00E+00,
Gm51614,0,1,0.00E+00,
Gm51616,-0.008680944,1,-1.75E-01,0.6688176
Gm51617,0.011431264,1,2.35E-01,0.581892658
Gm51618,-0.013490318,1,-1.42E-01,0.720783437
Gm51620,0.009322454,1,1.87E-01,0.650603056
Gm51621,0,1,0.00E+00,
Gm51622,0,1,0.00E+00,
Gm51623,0.014356353,1,3.07E-01,0.493493761
Gm51624,-0.013522455,1,-2.90E-01,0.512333493
Gm51625,0,1,0.00E+00,
Gm51626,0.021395485,1,4.17E-01,0.38242748
Gm51627,-0.011937469,1,-2.51E-01,0.561095914
Gm51628,0,1,0.00E+00,
Gm51629,0,1,0.00E+00,
Gm51630,0,1,0.00E+00,
Gm51631,0,1,0.00E+00,
Gm51632,0.016273542,1,1.74E-01,0.669958499
Gm51634,0,1,0.00E+00,
Gm51635,0,1,0.00E+00,
Gm51637,0,1,0.00E+00,
Gm51638,0,1,0.00E+00,
Gm51640,0,1,0.00E+00,
Gm51641,-0.008680944,1,-1.75E-01,0.6688176
Gm51642,0,1,0.00E+00,
Gm51643,0.005173313,1,9.81E-02,0.797832402
Gm51644,-0.063508248,0.677308544,-3.57E-01,0.439232045
Gm51646,0,1,0.00E+00,
Gm51647,-0.037344687,1,-3.64E-01,0.432037688
Gm51648,-0.075163548,1,-5.74E-01,0.266902264
Gm51649,0,1,0.00E+00,
Gm5165,0.008621781,0.966226513,3.32E-02,0.926404312
Gm51650,0,1,0.00E+00,
Gm51651,0.103680217,1,1.01E+00,0.097464554
Gm51652,-0.014748845,1,-2.92E-01,0.509938415
Gm51653,-0.089833577,1,-1.41E+00,0.038885268
Gm51654,-0.010195306,1,-2.09E-01,0.617510578
Gm51655,0.024617253,1,1.95E-01,0.637732186
Gm51656,0,1,0.00E+00,
Gm51657,-0.011937469,1,-2.51E-01,0.561095914
Gm51658,-0.008680944,1,-1.75E-01,0.6688176
Gm51659,0,1,0.00E+00,
Gm51661,0.012680338,1,1.34E-01,0.734279967
Gm51663,0,1,0.00E+00,
Gm51664,-0.021023562,1,-4.02E-01,0.396399789
Gm51666,0,1,0.00E+00,
Gm51667,-0.031548625,1,-3.78E-01,0.418746407
Gm51668,0.022470891,1,3.46E-01,0.450542428
Gm51669,-0.008680944,1,-1.75E-01,0.6688176
Gm51670,0,1,0.00E+00,
Gm51671,-0.00238002,1,-3.23E-02,0.928338549
Gm51672,0,1,0.00E+00,
Gm51673,-0.043081301,1,-3.07E-01,0.492859684
Gm51674,0,1,0.00E+00,
Gm51676,0,1,0.00E+00,
Gm51677,0,1,0.00E+00,
Gm51679,0,1,0.00E+00,
Gm5168,0,1,0.00E+00,
Gm51680,0,1,0.00E+00,
Gm51681,0,1,0.00E+00,
Gm51682,0,1,0.00E+00,
Gm51683,0,1,0.00E+00,
Gm51684,0,1,0.00E+00,
Gm51686,0,1,0.00E+00,
Gm51688,0,1,0.00E+00,
Gm51689,0,1,0.00E+00,
Gm5169,0,1,0.00E+00,
Gm51690,0,1,0.00E+00,
Gm51691,-0.010195306,1,-2.09E-01,0.617510578
Gm51692,0.020957751,1,2.68E-01,0.539861204
Gm51695,0,1,0.00E+00,
Gm51697,-0.007359493,1,-7.80E-02,0.835511578
Gm51698,-0.014310176,1,-3.07E-01,0.493486811
Gm51699,0,1,0.00E+00,
Gm51700,-0.031302845,1,-3.85E-01,0.41228357
Gm51701,0.023815382,0.884262467,1.24E-01,0.751279039
Gm51702,-0.300827604,1,-2.05E+00,0.008902235
Gm51703,-0.008680944,1,-1.75E-01,0.6688176
Gm51704,0.011431264,1,2.35E-01,0.581892658
Gm51705,-0.075134653,1,-7.14E-01,0.193406063
Gm51707,-0.010195306,1,-2.09E-01,0.617510578
Gm51708,-0.051454976,1,-4.53E-01,0.351987118
Gm51709,-0.031396923,1,-5.82E-01,0.261690855
Gm51710,0,1,0.00E+00,
Gm51713,0,1,0.00E+00,
Gm51714,-0.121170224,1,-1.38E+00,0.042138953
Gm51715,-0.015222693,1,-1.53E-01,0.702728816
Gm51716,0,1,0.00E+00,
Gm51725,0,1,0.00E+00,
Gm51737,0,1,0.00E+00,
Gm51738,0.009322454,1,1.87E-01,0.650603056
Gm51739,0,1,0.00E+00,
Gm5174,-0.013522455,1,-2.90E-01,0.512333493
Gm51740,0,1,0.00E+00,
Gm51741,0.005247952,1,9.43E-02,0.804760827
Gm51742,0,1,0.00E+00,
Gm51744,0,1,0.00E+00,
Gm51745,-0.007296273,1,-9.47E-02,0.804021811
Gm51746,-0.039251833,1,-4.23E-01,0.377524485
Gm51747,0,1,0.00E+00,
Gm51748,0,1,0.00E+00,
Gm51749,-0.005191475,1,-9.87E-02,0.7966536
Gm51750,0,1,0.00E+00,
Gm51751,0,1,0.00E+00,
Gm51752,0,1,0.00E+00,
Gm51754,0,1,0.00E+00,
Gm51756,0,1,0.00E+00,
Gm51757,0,1,0.00E+00,
Gm51758,0,1,0.00E+00,
Gm51759,0,1,0.00E+00,
Gm51761,0,1,0.00E+00,
Gm51764,0,1,0.00E+00,
Gm51765,0,1,0.00E+00,
Gm51766,0,1,0.00E+00,
Gm51767,-0.034400657,1,-6.35E-01,0.231944127
Gm51768,0,1,0.00E+00,
Gm51769,0,1,0.00E+00,
Gm51770,-0.372378948,1,-2.24E+00,0.005800236
Gm51771,-0.049277647,1,-4.86E-01,0.326941225
Gm51772,0,1,0.00E+00,
Gm51774,0,1,0.00E+00,
Gm51775,-0.097991323,1,-7.81E-01,0.165592968
Gm51776,0,1,0.00E+00,
Gm51777,0,1,0.00E+00,
Gm51779,0,1,0.00E+00,
Gm51780,0,1,0.00E+00,
Gm51781,0,1,0.00E+00,
Gm51782,-0.011022332,1,-8.35E-02,0.825144102
Gm51783,0.044595736,1,8.07E-01,0.155987346
Gm51784,0,1,0.00E+00,
Gm51785,0,1,0.00E+00,
Gm51787,0,1,0.00E+00,
Gm51788,0,1,0.00E+00,
Gm51791,0,1,0.00E+00,
Gm51792,-0.021023562,1,-4.02E-01,0.396399789
Gm51793,0,1,0.00E+00,
Gm51794,0,1,0.00E+00,
Gm51795,0,1,0.00E+00,
Gm51797,0.063265418,1,4.92E-01,0.322286758
Gm51798,-0.031396923,1,-5.82E-01,0.261690855
Gm51800,0,1,0.00E+00,
Gm51801,-0.019043937,1,-3.67E-01,0.429343503
Gm51802,-0.004811671,1,-4.34E-02,0.904943775
Gm51803,0,1,0.00E+00,
Gm51805,0.017899015,1,3.84E-01,0.413115165
Gm51806,0,1,0.00E+00,
Gm51808,0,1,0.00E+00,
Gm51809,0.005386406,1,3.10E-02,0.931066374
Gm51810,-0.106835058,1,-8.66E-01,0.135996821
Gm51811,-0.033303235,1,-6.62E-01,0.217586195
Gm51812,0.026247915,1,1.80E-01,0.6613766
Gm51814,0,1,0.00E+00,
Gm51815,0,1,0.00E+00,
Gm51817,-0.021687743,1,-4.14E-01,0.385855842
Gm51818,0,1,0.00E+00,
Gm51819,0.062825581,1,5.70E-01,0.268900577
Gm51821,-0.045292572,0.797083886,-2.22E-01,0.599866111
Gm51824,0,1,0.00E+00,
Gm51825,0,1,0.00E+00,
Gm51856,0,1,0.00E+00,
Gm51857,0.014356353,1,3.07E-01,0.493493761
Gm51858,0,1,0.00E+00,
Gm51859,0,1,0.00E+00,
Gm51860,0,1,0.00E+00,
Gm51861,0,1,0.00E+00,
Gm51864,-0.026145572,1,-3.46E-01,0.450550291
Gm51865,0,1,0.00E+00,
Gm51866,0,1,0.00E+00,
Gm51867,0,1,0.00E+00,
Gm51868,0,1,0.00E+00,
Gm51869,-0.002066826,1,-2.39E-02,0.946520613
Gm51871,-0.124210572,1,-9.91E-01,0.102142104
Gm51872,0,1,0.00E+00,
Gm51873,-0.052356858,1,-3.68E-01,0.428363022
Gm51874,0.011431264,1,2.35E-01,0.581892658
Gm51875,-0.031302845,1,-3.85E-01,0.41228357
Gm51876,-0.061199864,1,-1.09E+00,0.081769893
Gm51877,0,1,0.00E+00,
Gm51879,0.023639026,1,1.80E-01,0.660560412
Gm51880,0,1,0.00E+00,
Gm51881,0,1,0.00E+00,
Gm51882,0,1,0.00E+00,
Gm51886,0,1,0.00E+00,
Gm51887,0,1,0.00E+00,
Gm51888,0,1,0.00E+00,
Gm51889,0,1,0.00E+00,
Gm51890,0,1,0.00E+00,
Gm51891,0,1,0.00E+00,
Gm51892,0,1,0.00E+00,
Gm51893,-0.011255579,1,-1.63E-01,0.686362333
Gm51895,-0.008680944,1,-1.75E-01,0.6688176
Gm51896,0,1,0.00E+00,
Gm51897,0,1,0.00E+00,
Gm51898,0.024198887,1,1.95E-01,0.638042441
Gm51899,-0.059716265,1,-5.07E-01,0.311436926
Gm51900,-0.014310176,1,-3.07E-01,0.493486811
Gm51901,0,1,0.00E+00,
Gm51902,0,1,0.00E+00,
Gm51903,-0.116540177,0.449918659,-6.71E-01,0.213119365
Gm51905,0.008833699,1,7.95E-02,0.832733102
Gm51906,-0.012365541,0.943611274,-5.71E-02,0.876867397
Gm51907,-0.008680944,1,-1.75E-01,0.6688176
Gm51908,0,1,0.00E+00,
Gm51909,0,1,0.00E+00,
Gm51910,0,1,0.00E+00,
Gm51914,0.588530371,1,2.75E+00,0.001767067
Gm51915,0.001360521,1,8.27E-03,0.981135393
Gm51916,-0.013522455,1,-2.90E-01,0.512333493
Gm51917,0.002502177,1,2.43E-02,0.945477129
Gm51919,-0.010195306,1,-2.09E-01,0.617510578
Gm51920,-0.009095885,1,-1.84E-01,0.654556506
Gm51921,0,1,0.00E+00,
Gm51922,0,1,0.00E+00,
Gm51924,0,1,0.00E+00,
Gm51926,-0.020901185,1,-4.31E-01,0.370762267
Gm51927,-0.012355079,1,-1.80E-01,0.661363624
Gm51928,0,1,0.00E+00,
Gm51929,0,1,0.00E+00,
Gm51930,0,1,0.00E+00,
Gm51933,0.011431264,1,2.35E-01,0.581892658
Gm51934,-0.005191475,1,-9.87E-02,0.7966536
Gm51935,-0.023919523,1,-1.76E-01,0.667319478
Gm51937,-0.114233057,1,-1.69E+00,0.02052441
Gm51938,-0.042464433,1,-7.24E-01,0.188871458
Gm51939,0,1,0.00E+00,
Gm51953,0.012400795,1,1.85E-01,0.653466474
Gm51955,-0.046904762,1,-5.06E-01,0.311756694
Gm51956,-0.001678469,1,-2.81E-02,0.937244387
Gm51957,0,1,0.00E+00,
Gm51958,0,1,0.00E+00,
Gm51959,-0.143105936,1,-1.37E+00,0.042645354
Gm51960,0.007323934,1,7.68E-02,0.837835746
Gm51961,-0.104098517,0.41446972,-7.30E-01,0.186287038
Gm51963,0,1,0.00E+00,
Gm51965,-0.065018859,1,-1.14E+00,0.07327247
Gm51967,0,1,0.00E+00,
Gm51968,0,1,0.00E+00,
Gm51969,0,1,0.00E+00,
Gm51970,0,1,0.00E+00,
Gm51971,0,1,0.00E+00,
Gm51972,-0.021023562,1,-4.02E-01,0.396399789
Gm51973,0,1,0.00E+00,
Gm51980,0,1,0.00E+00,
Gm51983,-0.037867759,1,-3.44E-01,0.452465519
Gm51984,0,1,0.00E+00,
Gm51985,-0.027596248,1,-5.16E-01,0.304563907
Gm51986,0,1,0.00E+00,
Gm51987,-0.009095885,1,-1.84E-01,0.654556506
Gm51988,0,1,0.00E+00,
Gm51989,-0.035445169,1,-6.52E-01,0.222806289
Gm51990,0,1,0.00E+00,
Gm51991,0,1,0.00E+00,
Gm51992,0,1,0.00E+00,
Gm51995,0,1,0.00E+00,
Gm51997,0,1,0.00E+00,
Gm51998,0.002500338,1,2.32E-02,0.947951387
Gm51999,-0.35312167,0.057863256,-2.02E+00,0.009523025
Gm52000,0,1,0.00E+00,
Gm52001,0,1,0.00E+00,
Gm52002,-0.017338366,1,-3.64E-01,0.43277503
Gm52003,0,1,0.00E+00,
Gm52005,0,1,0.00E+00,
Gm52009,-0.030930589,1,-2.31E-01,0.588147822
Gm52011,0,1,0.00E+00,
Gm52012,-0.033808049,1,-6.24E-01,0.237568766
Gm52013,0,1,0.00E+00,
Gm52024,-0.031396923,1,-5.82E-01,0.261690855
Gm52025,-0.005191475,1,-9.87E-02,0.7966536
Gm52026,-0.009095885,1,-1.84E-01,0.654556506
Gm52028,0,1,0.00E+00,
Gm52029,0,1,0.00E+00,
Gm52030,0,1,0.00E+00,
Gm52033,-0.005191475,1,-9.87E-02,0.7966536
Gm52035,0,1,0.00E+00,
Gm52036,0,1,0.00E+00,
Gm52038,0.015577161,1,3.16E-01,0.482650248
Gm52039,0,1,0.00E+00,
Gm52040,-0.007119677,1,-7.09E-02,0.849366497
Gm52041,-0.148315613,1,-1.15E+00,0.07131128
Gm52042,-0.057299526,1,-5.01E-01,0.315654125
Gm52045,0,1,0.00E+00,
Gm52047,0.007723923,1,7.27E-02,0.84589158
Gm52049,0.011431264,1,2.35E-01,0.581892658
Gm52050,0,1,0.00E+00,
Gm52051,-0.030966788,1,-4.11E-01,0.388082661
Gm52052,0,1,0.00E+00,
Gm52053,0,1,0.00E+00,
Gm52054,-0.002940461,1,-1.68E-02,0.962055523
Gm52055,-0.118502736,1,-1.55E+00,0.028082614
Gm52056,0,1,0.00E+00,
Gm52057,0,1,0.00E+00,
Gm52058,0,1,0.00E+00,
Gm52059,-0.001076655,1,-1.17E-02,0.97338279
Gm52060,0.019063522,1,1.75E-01,0.668654377
Gm52061,0,1,0.00E+00,
Gm52062,-0.063192764,1,-7.54E-01,0.176008364
Gm52065,0,1,0.00E+00,
Gm52066,0,1,0.00E+00,
Gm52067,-0.005337239,1,-3.14E-02,0.930345223
Gm52070,0,1,0.00E+00,
Gm52088,0,1,0.00E+00,
Gm52089,-0.017337119,1,-1.57E-01,0.696666796
Gm52090,0,1,0.00E+00,
Gm52092,-0.009095885,1,-1.84E-01,0.654556506
Gm52093,0,1,0.00E+00,
Gm52096,0,1,0.00E+00,
Gm52097,0,1,0.00E+00,
Gm52098,-0.012838588,1,-1.59E-01,0.692904476
Gm52099,0,1,0.00E+00,
Gm52101,-0.00238002,1,-3.23E-02,0.928338549
Gm52102,-0.002346111,1,-1.43E-02,0.967568377
Gm52103,0,1,0.00E+00,
Gm52104,0,1,0.00E+00,
Gm52105,0,1,0.00E+00,
Gm52106,0,1,0.00E+00,
Gm52108,-0.016768486,1,-1.29E-01,0.742756875
Gm52109,-0.051478951,1,-6.34E-01,0.23215989
Gm52110,0.001700302,1,2.67E-02,0.940353214
Gm52111,0,1,0.00E+00,
Gm52112,0,1,0.00E+00,
Gm52113,0,1,0.00E+00,
Gm52114,-0.039617471,1,-3.98E-01,0.399829659
Gm52115,0,1,0.00E+00,
Gm52116,-0.053482497,1,-5.69E-01,0.269901868
Gm52117,-0.104083713,1,-1.18E+00,0.065931847
Gm52118,-0.004199864,1,-4.55E-02,0.90043338
Gm52119,0,1,0.00E+00,
Gm52120,0,1,0.00E+00,
Gm52121,-0.009095885,1,-1.84E-01,0.654556506
Gm52122,-0.075558525,0.555687779,-5.10E-01,0.308968594
Gm52123,0,1,0.00E+00,
Gm52124,0,1,0.00E+00,
Gm52125,-0.005679771,1,-4.66E-02,0.898357543
Gm52127,0,1,0.00E+00,
Gm52128,0,1,0.00E+00,
Gm52129,0,1,0.00E+00,
Gm52130,-0.010195306,1,-2.09E-01,0.617510578
Gm52131,0,1,0.00E+00,
Gm52132,-0.055537151,1,-6.69E-01,0.214391637
Gm52133,0,1,0.00E+00,
Gm52134,-0.034812522,1,-3.02E-01,0.499258631
Gm52135,0.007814944,1,1.42E-01,0.72183511
Gm52136,-0.021023562,1,-4.02E-01,0.396399789
Gm52138,0,1,0.00E+00,
Gm52140,0,1,0.00E+00,
Gm52142,-0.056260432,1,-9.37E-01,0.115497381
Gm52143,0,1,0.00E+00,
Gm52144,-0.00052769,1,-3.65E-03,0.991633586
Gm52145,0,1,0.00E+00,
Gm52146,0,1,0.00E+00,
Gm52147,-0.018092075,1,-2.58E-01,0.552657868
Gm52148,0,1,0.00E+00,
Gm52149,0,1,0.00E+00,
Gm5215,0,1,0.00E+00,
Gm52150,0,1,0.00E+00,
Gm52151,0,1,0.00E+00,
Gm52171,-0.009095885,1,-1.84E-01,0.654556506
Gm52172,0,1,0.00E+00,
Gm52173,0,1,0.00E+00,
Gm52174,0,1,0.00E+00,
Gm52175,0,1,0.00E+00,
Gm52176,0.011431264,1,2.35E-01,0.581892658
Gm52178,0.021042329,0.884262467,1.24E-01,0.751598472
Gm52179,0.004424448,1,6.93E-02,0.852589568
Gm5218,0.034758566,1,3.57E-01,0.439503724
Gm52180,0,1,0.00E+00,
Gm52181,-0.009095885,1,-1.84E-01,0.654556506
Gm52182,-0.010858422,1,-9.08E-02,0.811391908
Gm52183,0,1,0.00E+00,
Gm52184,0,1,0.00E+00,
Gm52185,-0.015273796,1,-1.07E-01,0.781841092
Gm52186,0,1,0.00E+00,
Gm52187,0,1,0.00E+00,
Gm52188,0.000129432,1,7.62E-04,0.998246869
Gm52189,0.031651572,1,3.05E-01,0.495059665
Gm52194,0,1,0.00E+00,
Gm52196,-0.047459688,0.741117203,-2.82E-01,0.52255883
Gm52199,0,1,0.00E+00,
Gm52200,0,1,0.00E+00,
Gm52201,0,1,0.00E+00,
Gm52202,0,1,0.00E+00,
Gm52203,0,1,0.00E+00,
Gm52204,0,1,0.00E+00,
Gm52205,0,1,0.00E+00,
Gm52206,0,1,0.00E+00,
Gm52207,0,1,0.00E+00,
Gm52209,0,1,0.00E+00,
Gm52210,-0.000202478,1,-1.14E-03,0.997370001
Gm52211,0,1,0.00E+00,
Gm52213,-0.034002979,1,-2.76E-01,0.529582283
Gm52214,-0.001185542,1,-6.17E-03,0.985899473
Gm52216,0,1,0.00E+00,
Gm52217,-0.019811739,1,-2.56E-01,0.554292529
Gm52229,0,1,0.00E+00,
Gm52230,0,1,0.00E+00,
Gm52231,0,1,0.00E+00,
Gm52233,0,1,0.00E+00,
Gm52234,0,1,0.00E+00,
Gm52235,0,1,0.00E+00,
Gm52237,-0.021592528,1,-2.53E-01,0.558969682
Gm52238,0.009322454,1,1.87E-01,0.650603056
Gm52239,-0.005191475,1,-9.87E-02,0.7966536
Gm52240,-0.005191475,1,-9.87E-02,0.7966536
Gm52241,0,1,0.00E+00,
Gm52242,0,1,0.00E+00,
Gm52243,0,1,0.00E+00,
Gm52244,0,1,0.00E+00,
Gm52245,0,1,0.00E+00,
Gm52246,0,1,0.00E+00,
Gm52248,0,1,0.00E+00,
Gm52250,0,1,0.00E+00,
Gm52251,0,1,0.00E+00,
Gm52252,0.008274284,1,1.46E-01,0.713739234
Gm52253,0,1,0.00E+00,
Gm52255,0,1,0.00E+00,
Gm52257,0,1,0.00E+00,
Gm52258,0,1,0.00E+00,
Gm52260,0,1,0.00E+00,
Gm52261,-0.045381276,1,-8.18E-01,0.151934056
Gm52262,0,1,0.00E+00,
Gm52263,0,1,0.00E+00,
Gm52264,0.015794234,1,2.22E-01,0.600320508
Gm52266,0,1,0.00E+00,
Gm52280,-0.077461874,1,-6.41E-01,0.228501502
Gm52283,0,1,0.00E+00,
Gm52284,-0.033604445,1,-2.91E-01,0.512126108
Gm52285,0.058234764,0.702576518,3.28E-01,0.469362592
Gm52286,0.016542172,1,1.30E-01,0.74125246
Gm52287,0,1,0.00E+00,
Gm52288,0,1,0.00E+00,
Gm52290,0.109793591,1,1.01E+00,0.096887601
Gm52291,0,1,0.00E+00,
Gm52292,0.009322454,1,1.87E-01,0.650603056
Gm52294,0,1,0.00E+00,
Gm52295,0,1,0.00E+00,
Gm52296,0,1,0.00E+00,
Gm52297,0,1,0.00E+00,
Gm52298,0,1,0.00E+00,
Gm52299,0,1,0.00E+00,
Gm52300,0,1,0.00E+00,
Gm52301,0,1,0.00E+00,
Gm52302,0,1,0.00E+00,
Gm52303,0,1,0.00E+00,
Gm52304,0,1,0.00E+00,
Gm52305,-0.012838588,1,-1.59E-01,0.692904476
Gm52306,0,1,0.00E+00,
Gm52307,0,1,0.00E+00,
Gm52308,-0.017097502,1,-1.39E-01,0.726751816
Gm52309,0,1,0.00E+00,
Gm52310,-0.065739522,1,-4.45E-01,0.359016144
Gm52312,0.060196128,1,8.26E-01,0.149406244
Gm52313,0,1,0.00E+00,
Gm52315,0,1,0.00E+00,
Gm52316,0.04703828,1,6.52E-01,0.222993641
Gm52318,0.019133381,1,1.43E-01,0.719927363
Gm52319,0,1,0.00E+00,
Gm52320,0,1,0.00E+00,
Gm52321,0,1,0.00E+00,
Gm52327,-0.059956524,1,-1.05E+00,0.088430364
Gm52328,-0.008680944,1,-1.75E-01,0.6688176
Gm52329,-0.054563746,1,-7.73E-01,0.168580342
Gm52330,-0.008680944,1,-1.75E-01,0.6688176
Gm52331,-0.005191475,1,-9.87E-02,0.7966536
Gm52332,0.011431264,1,2.35E-01,0.581892658
Gm52333,0,1,0.00E+00,
Gm52334,0,1,0.00E+00,
Gm52336,0,1,0.00E+00,
Gm52338,0,1,0.00E+00,
Gm52340,0,1,0.00E+00,
Gm52341,0.007078018,1,4.73E-02,0.896864122
Gm52342,0,1,0.00E+00,
Gm52343,0,1,0.00E+00,
Gm52344,0,1,0.00E+00,
Gm52345,0,1,0.00E+00,
Gm52346,0,1,0.00E+00,
Gm52347,0,1,0.00E+00,
Gm52348,0.093992545,1,6.91E-01,0.20369081
Gm52349,0,1,0.00E+00,
Gm52350,0.05980011,1,4.77E-01,0.333200858
Gm52351,-0.101072552,0.460778147,-6.56E-01,0.220861706
Gm52353,-0.02008398,1,-3.00E-01,0.500618382
Gm52354,-0.045867973,1,-3.53E-01,0.443587285
Gm52355,0,1,0.00E+00,
Gm52356,0,1,0.00E+00,
Gm52357,-0.026492533,1,-5.36E-01,0.291356203
Gm52358,-0.046975269,1,-4.56E-01,0.350194232
Gm52359,0.004424448,1,6.93E-02,0.852589568
Gm52360,-0.014310176,1,-3.07E-01,0.493486811
Gm52361,0,1,0.00E+00,
Gm52362,0,1,0.00E+00,
Gm52364,-0.113759046,0.419824806,-7.22E-01,0.189606877
Gm52380,0.007814944,1,1.42E-01,0.72183511
Gm52381,0,1,0.00E+00,
Gm52382,0,1,0.00E+00,
Gm52383,-0.022998524,1,-3.04E-01,0.496317596
Gm52384,0.011431264,1,2.35E-01,0.581892658
Gm52385,-0.005171223,1,-6.30E-02,0.865014095
Gm52386,0,1,0.00E+00,
Gm52387,0,1,0.00E+00,
Gm52389,0,1,0.00E+00,
Gm52390,0.003970737,1,6.12E-02,0.868516488
Gm52391,0,1,0.00E+00,
Gm52392,0,1,0.00E+00,
Gm52393,0.009322454,1,1.87E-01,0.650603056
Gm52394,0.058434221,1,4.02E-01,0.395892306
Gm52395,-0.044816251,1,-3.89E-01,0.407902889
Gm52396,0,1,0.00E+00,
Gm52397,0.00125803,1,1.94E-02,0.956315235
