gene,fold.change,p.adjvalue,rank,pvalue
Gnpda1,0.001950202,0.999774489,4.25E-02,0.906811319
Gnpda2,-0.021529208,0.963904875,-3.45E-01,0.451821383
Gnpnat1,-0.024230542,0.941383801,-4.36E-01,0.366656724
Gnptab,0.006429748,0.990922016,1.48E-01,0.711134015
Gnptg,-0.021467431,0.924940199,-4.77E-01,0.333765763
Gnrh1,0.026390296,0.970965247,3.06E-01,0.494003381
Gnrhr,0,1,0.00E+00,
Gns,0.293038604,0.144870427,2.22E+00,0.006028473
Golga1,-0.004417458,0.998960885,-7.72E-02,0.837056008
Golga2,-0.000922916,0.999774489,-2.53E-02,0.943498961
Golga3,0.006284937,0.990506203,1.70E-01,0.676521995
Golga4,0.013308969,0.960077995,3.58E-01,0.43847765
Golga5,-0.010662613,0.971180671,-3.00E-01,0.501057189
Golga7,0.015162004,0.95342102,3.93E-01,0.404777438
Golga7b,0.013593524,1,5.27E-01,0.296948788
Golgb1,0.006889677,0.984087759,1.97E-01,0.635660262
Golim4,-0.009055285,0.978835287,-2.38E-01,0.577660455
Golm1,-0.004694377,0.994904172,-1.13E-01,0.770364868
Golm2,-0.127922809,0.547934832,-1.22E+00,0.060386802
Golph3,0.003383749,0.996773582,1.02E-01,0.791422276
Golph3l,0.028346919,0.877030747,6.09E-01,0.245905389
Golt1a,0.003730916,0.999774489,4.48E-02,0.901974339
Golt1b,0.040349269,0.802346715,7.56E-01,0.175394868
Gon4l,-0.003836361,0.996031903,-1.05E-01,0.785193907
Gon7,0,1,0.00E+00,
Gopc,-0.013206546,0.971265343,-2.93E-01,0.50964446
Gorab,0.009296591,0.993240909,1.34E-01,0.73478598
Gorasp1,0.003681889,0.999070304,6.44E-02,0.862093439
Gorasp2,-0.001138124,0.999774489,-2.64E-02,0.940960386
Gosr1,-0.016361461,0.954834269,-3.89E-01,0.408103396
Gosr2,0.011919761,0.967545582,3.36E-01,0.46126381
Got1,0.632697736,0.004971359,4.23E+00,5.89E-05
Got1l1,0,1,0.00E+00,
Got2,-0.002629108,0.998960885,-7.51E-02,0.841262786
Gp1ba,0.008730424,1,1.59E-01,0.693343259
Gp1bb,-0.023179722,1,-5.18E-01,0.303635081
Gp2,0.007477409,1,1.14E-01,0.76880035
Gp5,0.025992921,0.957668316,3.71E-01,0.425725704
Gp6,0.005433535,1,2.04E-01,0.624753135
Gp9,0.005332586,1,2.00E-01,0.630969336
Gpa33,0.083500629,0.682449005,9.85E-01,0.103517682
Gpaa1,-0.012629124,0.97536803,-2.59E-01,0.551081625
Gpalpp1,0.020890831,0.931115133,4.59E-01,0.347186445
Gpam,-0.008947454,0.990922016,-1.55E-01,0.699859392
Gpank1,-0.033282245,0.911285227,-5.17E-01,0.30430482
Gpat2,-0.020173522,1,-3.47E-01,0.449353289
Gpat3,0.017807591,0.982441784,2.23E-01,0.598707883
Gpat4,0.041643936,0.755065362,8.41E-01,0.144247687
Gpatch1,0.019895495,0.955798125,3.80E-01,0.41662349
Gpatch11,-0.000434439,0.999774489,-6.82E-03,0.984413323
Gpatch2,-0.016537281,0.965514938,-3.43E-01,0.454349711
Gpatch2l,-0.005309467,0.994904172,-1.13E-01,0.770937207
Gpatch3,0.016430177,0.968738265,3.30E-01,0.468156329
Gpatch4,0.004653278,0.998960885,9.07E-02,0.811603455
Gpatch8,0.006790187,0.991601551,1.45E-01,0.715681314
Gpbar1,0.00105166,1,2.32E-02,0.947928823
Gpbp1,0.006517614,0.982888961,2.19E-01,0.604583083
Gpbp1l1,-0.004394211,0.994195446,-1.31E-01,0.738906256
Gpc1,-0.100693436,0.568302425,-1.18E+00,0.066218951
Gpc2,0.003361584,0.999774489,3.96E-02,0.912793449
Gpc3,0.145226102,0.457807339,1.37E+00,0.042250124
Gpc4,0.042936264,0.912735161,5.09E-01,0.310016856
Gpc5,-0.000845388,1,-2.65E-02,0.940837469
Gpc6,0.051680887,0.874042081,6.17E-01,0.241588046
Gpcpd1,0.013112628,0.964344687,3.44E-01,0.452670185
Gpd1,-0.003058379,0.999774489,-3.06E-02,0.931922851
Gpd1l,0.007244141,0.983052031,2.10E-01,0.616476113
Gpd2,0.008579098,0.983110312,2.08E-01,0.61905283
Gper1,0.006943333,0.998960885,8.13E-02,0.829302441
Gpha2,0,1,0.00E+00,
Gphb5,0,1,0.00E+00,
Gphn,-0.003676125,0.998960885,-9.16E-02,0.809761534
Gpi1,0.009569986,0.970965247,3.05E-01,0.49601254
Gpihbp1,0.005433535,1,2.04E-01,0.624753135
Gpkow,0.01843643,0.931373969,4.59E-01,0.347849997
Gpld1,0.038937184,0.931115133,4.59E-01,0.347238904
Gpm6a,-0.018127346,0.972383968,-2.85E-01,0.519138774
Gpm6b,0.009129108,0.994904172,1.14E-01,0.768471563
Gpn1,-0.006195709,0.994195446,-1.29E-01,0.743606978
Gpn2,0.00150224,0.999774489,2.48E-02,0.944584403
Gpn3,-0.007850661,0.989783104,-1.78E-01,0.6641871
Gpnmb,-0.014077419,0.963283815,-3.51E-01,0.446057906
Gpr101,0,1,0.00E+00,
Gpr107,0.007777361,0.984087759,2.04E-01,0.625031712
Gpr108,0.000162007,0.999774489,3.54E-03,0.991888185
Gpr119,-0.006344571,1,-2.45E-01,0.569359139
Gpr12,0,1,0.00E+00,
Gpr132,0.059438973,0.631370559,1.07E+00,0.084694572
Gpr135,0,1,0.00E+00,
Gpr137,-0.004046644,0.998960885,-7.53E-02,0.84085599
Gpr137b,0.484162735,0.054342941,2.88E+00,0.001311186
Gpr137c,-0.046084397,0.886088607,-5.79E-01,0.263595944
Gpr139,0,1,0.00E+00,
Gpr141,0.278864638,0.216337737,1.95E+00,0.011325713
Gpr141b,0.020987878,0.94888934,4.12E-01,0.386903935
Gpr142,0,1,0.00E+00,
Gpr143,0,1,0.00E+00,
Gpr146,0.682825855,0.035908467,3.13E+00,0.000744598
Gpr149,0,1,0.00E+00,
Gpr15,-0.124203687,0.540539652,-1.23E+00,0.059052876
Gpr150,0.007786042,1,3.11E-01,0.488839071
Gpr151,0,1,0.00E+00,
Gpr152,-0.01517378,1,-2.54E-01,0.556849872
Gpr153,0.044768097,0.908793312,5.36E-01,0.291255174
Gpr155,0.000972598,0.999774489,2.24E-02,0.949739334
Gpr156,-0.006344571,1,-2.45E-01,0.569359139
Gpr157,0.148645633,0.433147616,1.42E+00,0.038089269
Gpr158,0.006591329,1,1.94E-01,0.639124614
Gpr15lg,0.076524932,0.709544502,9.29E-01,0.11782695
Gpr160,0.022581827,0.955798125,3.82E-01,0.414771169
Gpr161,-0.003135819,1,-3.81E-02,0.916021983
Gpr162,0.006622358,0.994195446,1.30E-01,0.742126832
Gpr165,-0.015337314,1,-3.37E-01,0.460277489
Gpr17,0.00083125,1,1.84E-02,0.958618859
Gpr171,0.005791371,0.990506203,1.69E-01,0.678186094
Gpr173,0.017809196,1,4.96E-01,0.318896801
Gpr174,-0.014214661,0.975246659,-2.72E-01,0.534717604
Gpr176,0.075397124,0.723070513,8.97E-01,0.126664547
Gpr179,-0.019218976,0.978144583,-2.42E-01,0.573227223
Gpr18,-0.167902103,0.382805138,-1.51E+00,0.03067341
Gpr180,-0.004065717,0.998960885,-7.33E-02,0.844786851
Gpr182,0,1,0.00E+00,
Gpr183,-0.007299629,0.984087759,-1.98E-01,0.633700893
Gpr19,-0.043939548,0.828178095,-7.11E-01,0.194628478
Gpr20,0.054187723,0.783074302,7.98E-01,0.15933009
Gpr21,0,1,0.00E+00,
Gpr22,0,1,0.00E+00,
Gpr25,-0.025570233,1,-5.56E-01,0.277664218
Gpr26,0,1,0.00E+00,
Gpr27,0.009074748,1,1.73E-01,0.671397067
Gpr3,0.026408644,0.968756427,3.17E-01,0.482481879
Gpr31b,0.144738206,0.496852673,1.30E+00,0.050432534
Gpr33,0.004918722,0.999774489,4.99E-02,0.891365621
Gpr34,0.017298939,0.963443977,3.49E-01,0.447648263
Gpr35,0.837944097,0.002502011,4.61E+00,2.47E-05
Gpr37,0.021073967,1,7.76E-01,0.167518632
Gpr37l1,0.037165359,1,8.15E-01,0.153255178
Gpr39,0.066203085,0.743451272,8.62E-01,0.137294561
Gpr4,0.001483784,0.999774489,1.73E-02,0.960963383
Gpr45,-0.010693098,1,-2.53E-01,0.558148421
Gpr50,0,1,0.00E+00,
Gpr52,0,1,0.00E+00,
Gpr55,-0.089660485,0.533101498,-1.24E+00,0.057383409
Gpr6,0,1,0.00E+00,
Gpr61,-0.007510848,1,-2.98E-01,0.503256454
Gpr62,0.02917641,1,9.93E-01,0.101712549
Gpr63,0.040370055,1,6.24E-01,0.237629388
Gpr65,0.189598194,0.270190301,1.77E+00,0.016842583
Gpr68,-0.015774142,0.970965247,-3.05E-01,0.49555139
Gpr75,0.000968532,1,1.20E-02,0.972659733
Gpr82,-0.044016054,0.91016142,-5.21E-01,0.301060822
Gpr83,0.013779267,0.989783104,1.78E-01,0.664272634
Gpr84,-0.002752087,0.999774489,-2.77E-02,0.938125288
Gpr85,0.064545921,0.815330879,7.36E-01,0.183727513
Gpr87,0,1,0.00E+00,
Gpr88,0.004916513,1,1.35E-01,0.733557431
Gpr89,-0.009987181,0.984087759,-2.01E-01,0.629737052
Gprasp1,-0.001934654,0.999774489,-4.08E-02,0.910420223
Gprasp2,0.014393686,1,2.65E-01,0.54295082
Gprc5a,0.039092245,0.836997154,6.97E-01,0.200788964
Gprc5b,0.013198833,0.990922016,1.53E-01,0.703592709
Gprc5c,0.059089243,0.845428616,6.84E-01,0.20707856
Gprc5d,-0.002005924,1,-4.28E-02,0.906075816
Gprc6a,-0.007510848,1,-2.98E-01,0.503256454
Gprin1,0.022385078,1,7.84E-01,0.164499514
Gprin2,0.013593524,1,5.27E-01,0.296948788
Gprin3,0.017968288,0.978835287,2.34E-01,0.583373423
Gps1,0.015455106,0.95342102,4.04E-01,0.394428269
Gps2,0.000721044,0.999774489,1.66E-02,0.962401322
Gpsm1,-0.02058091,0.947651253,-4.19E-01,0.381190722
Gpsm2,0.013517973,0.990506203,1.66E-01,0.682280004
Gpsm3,-0.052745355,0.724494521,-8.95E-01,0.127339223
Gpt,-0.002040419,0.999774489,-2.43E-02,0.945618932
Gpt2,0.044651842,0.87658338,6.13E-01,0.244031793
Gpx1,0.008358238,0.979810618,2.30E-01,0.58939136
Gpx2,0.033224826,0.919485491,4.89E-01,0.324388211
Gpx3,0.304097816,0.222375076,1.92E+00,0.011921088
Gpx4,-0.012975191,0.970965247,-3.07E-01,0.493541998
Gpx5,0,1,0.00E+00,
Gpx6,0,1,0.00E+00,
Gpx7,0.042716521,0.894543884,5.66E-01,0.271871044
Gpx8,-0.001982899,0.999774489,-2.10E-02,0.952862303
Gramd1a,-0.051347572,0.687938521,-9.77E-01,0.105535273
Gramd1b,-0.085685862,0.597324338,-1.13E+00,0.074833897
Gramd1c,-0.095403938,0.64617228,-1.05E+00,0.090087045
Gramd2a,0.009757385,0.994904172,1.11E-01,0.774386216
Gramd2b,0.001343383,0.999774489,3.91E-02,0.913944656
Gramd4,-0.003436227,0.998561257,-9.53E-02,0.803019143
Grap,-0.019543382,0.911549707,-5.10E-01,0.308957223
Grap2,-0.016260832,0.958187407,-3.63E-01,0.43350264
Grb10,0.609881189,0.04453381,2.99E+00,0.001014658
Grb14,0.005531756,1,7.89E-02,0.833920545
Grb2,0.141650094,0.341254498,1.60E+00,0.025151321
Grb7,-0.013345813,0.983952383,-2.04E-01,0.624518085
Grcc10,-0.068513084,0.686491929,-9.79E-01,0.104917934
Greb1,-0.129468253,0.478977206,-1.33E+00,0.047269302
Greb1l,-0.000281089,0.999774489,-3.08E-03,0.992937211
Grem1,0.05956807,0.809491181,7.45E-01,0.179979031
Grem2,0.081311459,1,2.23E+00,0.005856882
Grep1,-0.053276476,1,-1.10E+00,0.079921994
Grhl1,0.037605321,0.91016142,5.26E-01,0.298140424
Grhl2,0.078930284,0.740480657,8.66E-01,0.135992584
Grhl3,-0.197229205,0.22380325,-1.92E+00,0.012017339
Grhpr,-0.077160014,0.728817635,-8.86E-01,0.129959448
Gria1,0.001350308,1,3.03E-02,0.932563314
Gria2,-0.01337995,1,-3.49E-01,0.447600248
Gria3,0.031229881,0.958187407,3.66E-01,0.430164358
Gria4,-0.011625781,1,-2.34E-01,0.582989022
Grid1,0.005152992,1,7.93E-02,0.833154222
Grid2,0.009764001,1,3.97E-01,0.401045512
Grid2ip,0,1,0.00E+00,
Grifin,0.007123059,1,1.19E-01,0.760022891
Grik1,0.005332586,1,2.00E-01,0.630969336
Grik2,0.008838646,1,1.64E-01,0.686094845
Grik3,0.030257867,0.959075148,3.61E-01,0.43598789
Grik4,0.021663183,1,4.83E-01,0.329193184
Grik5,-0.004135479,0.999070304,-7.20E-02,0.847285768
Grin1,-0.007253483,1,-1.31E-01,0.738868361
Grin1os,0.011857189,1,2.19E-01,0.603743453
Grin2a,0,1,0.00E+00,
Grin2b,0.005332586,1,2.00E-01,0.630969336
Grin2c,0.029867791,0.95342102,3.96E-01,0.401456377
Grin2d,0.017527739,0.982795682,2.21E-01,0.601376521
Grin3a,0.004036789,1,9.25E-02,0.808154918
Grin3b,-0.014388891,1,-2.66E-01,0.542103744
Grina,-0.013873168,0.968756427,-3.17E-01,0.482358482
Grip1,-0.0056016,1,-7.53E-02,0.840750445
Grip1os1,0,1,0.00E+00,
Grip1os2,0,1,0.00E+00,
Grip2,0.022787764,1,3.81E-01,0.415944391
Gripap1,-0.010481627,0.970965247,-3.06E-01,0.494032416
Grk1,0,1,0.00E+00,
Grk2,0.001670954,0.999774489,5.05E-02,0.890134534
Grk3,0.642068807,0.006322283,4.10E+00,8.01E-05
Grk4,-0.054178837,0.845428616,-6.84E-01,0.207091636
Grk5,0.01475558,0.964344687,3.44E-01,0.452720249
Grk6,-0.242617492,0.198029872,-2.01E+00,0.009860303
Grm1,0,1,0.00E+00,
Grm2,0,1,0.00E+00,
Grm3,0,1,0.00E+00,
Grm4,-0.002424468,1,-3.41E-02,0.924460551
Grm5,0.00610281,1,1.98E-01,0.633235685
Grm6,0.017253539,0.984087759,1.97E-01,0.635109673
Grm7,0.002279027,1,6.40E-02,0.862946705
Grm8,0.017245442,1,3.05E-01,0.494965829
Grn,0.028011386,0.877501133,6.07E-01,0.246991999
Grp,0,1,0.00E+00,
Grpel1,-0.011231294,0.978835287,-2.40E-01,0.575551052
Grpel2,0.004481988,0.994904172,1.12E-01,0.772088629
Grpr,0.00736434,1,1.51E-01,0.705637184
Grsf1,0.005171681,0.992419046,1.39E-01,0.725648913
Grtp1,0.021006907,0.976616931,2.53E-01,0.559089776
Grwd1,-0.027195721,0.923019756,-4.80E-01,0.331004345
Grxcr1,0.021073967,1,7.76E-01,0.167518632
Grxcr2,0,1,0.00E+00,
Gsap,0.061393909,0.703236518,9.39E-01,0.115209222
Gsc,0,1,0.00E+00,
Gsc2,0,1,0.00E+00,
Gscdt,0,1,0.00E+00,
Gsdma,0.000604276,1,1.54E-02,0.965236977
Gsdma2,0,1,0.00E+00,
Gsdma3,0,1,0.00E+00,
Gsdmc,0,1,0.00E+00,
Gsdmc2,0.093228242,0.64730388,1.04E+00,0.090384162
Gsdmc3,-0.027480585,0.956414019,-3.75E-01,0.42124986
Gsdmc4,-0.004135924,0.998960885,-8.38E-02,0.824495095
Gsdmd,0.009941065,0.97536803,2.59E-01,0.550931072
Gsdme,0.000379358,0.999774489,4.02E-03,0.990792322
Gse1,-0.003594407,0.998646641,-9.41E-02,0.805180824
Gsg1,0.026469906,0.970965247,3.10E-01,0.489495204
Gsg1l,-0.012167359,1,-4.65E-01,0.342804017
Gsg1l2,-0.006200189,1,-1.48E-01,0.710948481
Gsk3a,-0.01227545,0.968293554,-3.32E-01,0.465194936
Gsk3b,0.005596378,0.990922016,1.62E-01,0.68838365
Gskip,-0.088449266,0.682169153,-9.86E-01,0.103171059
Gsn,0.187410489,0.331520086,1.62E+00,0.023911881
Gspt1,0.001265434,0.999774489,3.79E-02,0.916362308
Gspt2,-0.016271739,1,-3.23E-01,0.475376446
Gsr,-0.012532667,0.968756427,-3.25E-01,0.473315839
Gss,0.007258605,0.993240909,1.37E-01,0.729786848
Gssos2,-0.035773865,0.946845334,-4.23E-01,0.377829162
Gsta1,0.010745282,0.993884553,1.33E-01,0.736560058
Gsta13,0.021660933,1,7.64E-01,0.172177649
Gsta2,0,1,0.00E+00,
Gsta3,0.045158292,0.898857862,5.55E-01,0.278368307
Gsta4,-0.019467406,0.981667498,-2.25E-01,0.595435753
Gsta5,0,1,0.00E+00,
Gstcd,0.005803828,0.994904172,1.13E-01,0.771453002
Gstk1,-0.002565837,0.999774489,-3.16E-02,0.929852241
Gstm1,0.235686311,0.2567967,1.81E+00,0.015563934
Gstm2,0.052943068,0.87346881,6.22E-01,0.238647206
Gstm3,0.211435396,0.228365284,1.90E+00,0.012466918
Gstm4,-0.058257936,0.832791697,-7.03E-01,0.19816445
Gstm5,0.035679913,0.940045593,4.39E-01,0.363613651
Gstm6,0.008329324,1,1.10E-01,0.77659282
Gstm7,0.026946644,0.955798125,3.80E-01,0.416447896
Gsto1,0.050708452,0.700327226,9.47E-01,0.112859133
Gsto2,0.008673373,0.998960885,9.15E-02,0.810019368
Gstp-ps,0,1,0.00E+00,
Gstp1,-0.07184082,0.678692236,-9.92E-01,0.101771258
Gstp2,0.02520888,0.970965247,3.03E-01,0.497478811
Gstp3,0.028731308,0.96678988,3.40E-01,0.457450799
Gstt1,-0.038656937,0.929497347,-4.68E-01,0.340722041
Gstt2,-0.106197022,0.593426974,-1.13E+00,0.073284474
Gstt3,0.014310805,0.984200687,1.88E-01,0.648852438
Gstt4,0.009764001,1,3.97E-01,0.401045512
Gstz1,-0.005555761,0.998339739,-9.70E-02,0.799879418
Gsx1,0,1,0.00E+00,
Gsx2,0,1,0.00E+00,
Gt(ROSA)26Sor,-0.014651318,0.972149964,-2.86E-01,0.517154017
Gtdc1,-0.009791429,0.986395261,-1.85E-01,0.65264641
Gtf2a1,-0.026973421,0.867426653,-6.36E-01,0.231415167
Gtf2a1l,-0.053700034,0.784444701,-7.93E-01,0.161076052
Gtf2a2,0.003888117,0.998960885,9.06E-02,0.811651628
Gtf2b,-0.01805176,0.928995401,-4.70E-01,0.339090051
Gtf2e1,-0.053178391,0.8158458,-7.32E-01,0.185166458
Gtf2e2,-0.001700958,0.999774489,-3.31E-02,0.926525218
Gtf2f1,0.004158154,0.994904172,1.12E-01,0.773548104
Gtf2f2,0.001333206,0.999774489,2.70E-02,0.939765359
Gtf2h1,0.065578862,0.616540874,1.09E+00,0.081039133
Gtf2h2,-0.027144687,0.893073327,-5.67E-01,0.270808411
Gtf2h3,-0.062696385,0.750971467,-8.47E-01,0.142312097
Gtf2h4,-0.012816723,0.984087759,-1.97E-01,0.636013343
Gtf2h5,-0.008672712,0.990922016,-1.57E-01,0.696932909
Gtf2i,-0.08691695,0.547736231,-1.22E+00,0.060329859
Gtf2ird1,0.124902562,0.539432114,1.23E+00,0.058631353
Gtf2ird2,-0.039070793,0.831177538,-7.06E-01,0.196624221
Gtf3a,-0.007326746,0.991640709,-1.45E-01,0.716945116
Gtf3c1,-0.018845569,0.932200047,-4.57E-01,0.349350382
Gtf3c2,-0.001091026,0.999774489,-3.19E-02,0.929174296
Gtf3c3,-0.013496969,0.977174834,-2.45E-01,0.568999502
Gtf3c4,0.005391475,0.994904172,1.14E-01,0.768339446
Gtf3c5,-0.012513142,0.975246659,-2.65E-01,0.543781123
Gtf3c6,0.000497867,0.999774489,9.83E-03,0.977621515
Gtpbp1,-0.022929982,0.885683328,-5.81E-01,0.262525384
Gtpbp10,-0.027147113,0.95342102,-4.02E-01,0.396596953
Gtpbp2,-0.032402921,0.807452752,-7.49E-01,0.178285568
Gtpbp3,-0.283955431,0.215764308,-1.95E+00,0.011268075
Gtpbp4,0.006577145,0.99002652,1.77E-01,0.664795512
Gtpbp6,-0.019265107,0.955798125,-3.79E-01,0.41795052
Gtpbp8,-0.003565382,0.999774489,-4.09E-02,0.91019898
Gtse1,-0.075394881,0.743451272,-8.61E-01,0.137623095
Gtsf1,0,1,0.00E+00,
Gtsf1l,0,1,0.00E+00,
Gtsf2,-0.006344571,1,-2.45E-01,0.569359139
Guca1a,0.015858101,0.988464067,1.81E-01,0.658870608
Guca1b,0.004428183,0.999774489,4.69E-02,0.897703244
Guca2a,0.391921316,0.13079496,2.29E+00,0.005165874
Guca2b,0.000422862,1,4.97E-03,0.98862476
Gucd1,0.008951444,0.982795682,2.22E-01,0.60012118
Gucy1a1,0.018389684,0.983277298,2.07E-01,0.620495341
Gucy1a2,0.04128823,0.886088607,5.79E-01,0.26356423
Gucy1b1,0.003286525,0.999774489,3.29E-02,0.927131811
Gucy1b2,0,1,0.00E+00,
Gucy2c,0.222059317,0.28748325,1.72E+00,0.019116486
Gucy2d,0,1,0.00E+00,
Gucy2e,0,1,0.00E+00,
Gucy2f,-0.008844468,1,-3.63E-01,0.433264991
Gucy2g,-0.005085944,1,-1.90E-01,0.64547999
Guf1,-0.016320287,0.968756427,-3.29E-01,0.468432415
Guk1,0.006211442,0.99449126,1.21E-01,0.757340896
Gulo,0,1,0.00E+00,
Gulp1,0.015442836,0.986707215,1.83E-01,0.655426188
Gusb,0.013125057,0.962145583,3.52E-01,0.444372884
Gvin-ps1,-0.008021271,0.990506203,-1.66E-01,0.682306945
Gvin1,-0.10353821,0.565870935,-1.19E+00,0.06503039
Gvin2,-0.052730808,0.809491181,-7.45E-01,0.179934407
Gvin3,-0.086276196,0.712982029,-9.23E-01,0.119461565
Gxylt1,0.001984841,0.999774489,5.02E-02,0.89080537
Gxylt2,-0.005501391,0.999774489,-5.71E-02,0.876868061
Gyg1,-0.010105258,0.98163775,-2.27E-01,0.592487877
Gykl1,0,1,0.00E+00,
Gypa,0.010380149,1,2.77E-01,0.529008027
Gypc,-0.012986541,0.982795682,-2.22E-01,0.599838666
Gys1,-0.013466117,0.97536803,-2.54E-01,0.557166244
Gys2,-0.003151544,1,-6.67E-02,0.857695269
Gzf1,-0.012676882,0.97536803,-2.54E-01,0.556701549
Gzma,-0.776753794,0.021209689,-3.42E+00,0.000377363
Gzmb,-0.471231545,0.094287619,-2.52E+00,0.003029273
Gzmc,0.02266086,0.968756427,3.23E-01,0.475249423
Gzmd,0.005332586,1,2.00E-01,0.630969336
Gzme,-0.013312126,1,-5.22E-01,0.300941107
Gzmf,0,1,0.00E+00,
Gzmg,0,1,0.00E+00,
Gzmk,-0.031113255,0.911549707,-5.12E-01,0.307626336
Gzmm,0.002055642,0.999774489,2.21E-02,0.95043327
Gzmn,0,1,0.00E+00,
H13,-0.009948448,0.983052031,-2.12E-01,0.61334051
H19,-0.024691748,1,-5.58E-01,0.276496454
H1f0,-0.051087398,0.736340336,-8.72E-01,0.134269272
H1f1,-0.073432712,0.743451272,-8.62E-01,0.137393396
H1f10,0.006427254,1,8.25E-02,0.826973252
H1f2,-0.041298736,0.815330879,-7.37E-01,0.183288298
H1f3,-0.245955814,0.271592381,-1.77E+00,0.01708676
H1f4,-1.044595283,0.004681448,-4.26E+00,5.48E-05
H1f5,-0.012413121,0.993240909,-1.36E-01,0.731002723
H1f6,-0.008844468,1,-3.63E-01,0.433264991
H1f7,0,1,0.00E+00,
H1f8,-0.047596342,1,-1.52E+00,0.030145091
H1f9,0,1,0.00E+00,
H2-Aa,0.422753715,0.060524443,2.82E+00,0.001518903
H2-Ab1,0.158339662,0.323596401,1.63E+00,0.023257521
H2-D1,-0.006328757,0.984087759,-2.02E-01,0.62758594
H2-DMa,0.128135543,0.379917135,1.52E+00,0.030174539
H2-DMb1,0.116550445,0.410855802,1.46E+00,0.034884246
H2-DMb2,0.010620857,0.968566633,3.32E-01,0.46577982
H2-Eb1,0.359299887,0.096135569,2.50E+00,0.003169083
H2-Eb2,0.008548912,0.986395261,1.84E-01,0.654264671
H2-K1,-0.017132834,0.933843741,-4.54E-01,0.351704182
H2-M1,0,1,0.00E+00,
H2-M10.1,0.004956354,1,6.91E-02,0.852987192
H2-M10.2,0,1,0.00E+00,
H2-M10.3,0,1,0.00E+00,
H2-M10.4,0,1,0.00E+00,
H2-M10.5,0,1,0.00E+00,
H2-M10.6,0,1,0.00E+00,
H2-M11,0,1,0.00E+00,
H2-M2,0.930467258,4.05E-06,7.95E+00,1.12E-08
H2-M3,-0.030618988,0.874994263,-6.15E-01,0.24259041
H2-M5,-0.0431115,0.869680693,-6.30E-01,0.234382425
H2-M9,0,1,0.00E+00,
H2-Oa,-0.003160553,0.998960885,-8.32E-02,0.825618979
H2-Ob,-0.005000333,0.990922016,-1.59E-01,0.693193063
H2-Q1,-0.001814553,1,-2.44E-02,0.945307282
H2-Q10,0.010382325,0.994904172,1.11E-01,0.774463144
H2-Q2,-0.018266427,0.977256181,-2.44E-01,0.570545299
H2-Q4,-0.024046565,0.876709624,-6.11E-01,0.24475154
H2-Q6,-0.074619153,0.665896143,-1.02E+00,0.095941681
H2-Q7,-0.05953026,0.726683495,-8.92E-01,0.128268357
H2-Q8,-0.007373834,0.988460058,-1.81E-01,0.658618009
H2-Q9,-0.017361412,0.955798125,-3.87E-01,0.410428861
H2-T22,-0.051141824,0.73425149,-8.77E-01,0.132827651
H2-T23,-0.022851415,0.914994261,-5.05E-01,0.312510944
H2-T24,-0.040166537,0.846831757,-6.81E-01,0.20855095
H2-T25,-8.99E-05,0.999820082,-1.82E-03,0.995825288
H2-T26,-0.003676153,0.999774489,-3.95E-02,0.912995873
H2-T27,0,1,0.00E+00,
H2-T3,-0.007530372,0.998960885,-7.83E-02,0.834965447
H2ab1,0,1,0.00E+00,
H2ab2,0,1,0.00E+00,
H2ab3,0,1,0.00E+00,
H2ac1,0,1,0.00E+00,
H2ac10,0,1,0.00E+00,
H2ac11,-0.010012485,1,-1.83E-01,0.655574393
H2ac12,0,1,0.00E+00,
H2ac13,-0.134322492,0.219972445,-1.93E+00,0.011642702
H2ac15,-0.015088055,1,-2.02E-01,0.628239974
H2ac18,-0.01082541,0.994195446,-1.25E-01,0.750425123
H2ac19,-0.007647903,1,-1.28E-01,0.744010657
H2ac20,-0.010855542,0.994904172,-1.19E-01,0.75991774
H2ac21,0,1,0.00E+00,
H2ac22,0.003448203,1,4.86E-02,0.894151957
H2ac23,-0.002758156,1,-3.95E-02,0.913129391
H2ac24,0,1,0.00E+00,
H2ac25,0,1,0.00E+00,
H2ac4,-0.00524385,1,-1.03E-01,0.788298319
H2ac6,-0.02265465,0.971265343,-2.92E-01,0.51044812
H2ac7,-0.011341482,1,-1.77E-01,0.665470442
H2ac8,0.000267707,0.999774489,2.86E-03,0.993436105
H2aj,-0.043820994,0.83116815,-7.07E-01,0.196554644
H2al1a,0,1,0.00E+00,
H2al1b,0,1,0.00E+00,
H2al1c,0,1,0.00E+00,
H2al1d,0,1,0.00E+00,
H2al1e,0,1,0.00E+00,
H2al1f,0,1,0.00E+00,
H2al1g,0,1,0.00E+00,
H2al1h,0,1,0.00E+00,
H2al1i,0,1,0.00E+00,
H2al1j,0,1,0.00E+00,
H2al1k,0,1,0.00E+00,
H2al1m,0,1,0.00E+00,
H2al1n,0,1,0.00E+00,
H2al1o,0,1,0.00E+00,
H2al2a,0,1,0.00E+00,
H2al2b,0,1,0.00E+00,
H2al2c,0,1,0.00E+00,
H2al3,0,1,0.00E+00,
H2ap,0,1,0.00E+00,
H2ax,0,1,0.00E+00,
H2az1,0.005062731,0.99190905,1.41E-01,0.72321448
H2az2,-0.000714932,0.999774489,-1.38E-02,0.968672374
H2bc1,0,1,0.00E+00,
H2bc11,-0.011240279,0.994195446,-1.27E-01,0.745740072
H2bc12,0.002519261,0.999774489,3.04E-02,0.932320879
H2bc13,-0.044318131,1,-1.43E+00,0.037192736
