gene,fold.change,p.adjvalue,rank,pvalue
Bcat2,0.132074314,0.563540407,7.46E-01,0.179339549
Bccip,-0.009373133,0.969973452,-3.76E-02,0.916998027
Bcdin3d,0.015858684,0.941093871,7.13E-02,0.848497533
Bche,-0.226717336,0.316745636,-1.58E+00,0.026263548
Bckdha,-0.073163779,0.739047692,-3.66E-01,0.430914603
Bckdhb,0.09892571,0.618952546,6.04E-01,0.248930213
Bckdk,-0.113327356,0.612912967,-6.17E-01,0.241556679
Bcl10,0.007916803,0.97520414,3.15E-02,0.929987834
Bcl11a,-0.183265629,0.437735627,-1.11E+00,0.077427524
Bcl11b,-0.098983411,0.645021998,-5.47E-01,0.283739401
Bcl2,0.276790761,0.260145385,1.82E+00,0.015175477
Bcl2a1a,0.000219992,1,3.38E-03,0.992244451
Bcl2a1b,0.193385291,0.226368615,1.97E+00,0.010596524
Bcl2a1c,0,1,0.00E+00,
Bcl2a1d,0.008708335,1,1.26E-01,0.747554853
Bcl2l1,-0.008813006,0.971858684,-3.52E-02,0.922232853
Bcl2l10,0.550173316,0.079003482,3.03E+00,0.000935166
Bcl2l11,0.035737887,0.866722307,1.71E-01,0.674671356
Bcl2l12,-0.111730529,0.606010701,-6.31E-01,0.233841445
Bcl2l13,-0.097277196,0.635248344,-5.72E-01,0.267954155
Bcl2l14,-0.12965417,0.564992312,-7.40E-01,0.1820851
Bcl2l15,0.171407503,0.322332251,1.55E+00,0.027921264
Bcl2l2,-0.070462959,0.749229262,-3.48E-01,0.449122497
Bcl3,0.075624035,0.73094722,3.78E-01,0.419207555
Bcl6,0.164380051,0.461596116,1.05E+00,0.090020449
Bcl6b,0.048600963,0.695804056,4.39E-01,0.363718613
Bcl7a,-0.021901363,0.925068185,-9.20E-02,0.809166764
Bcl7b,0.01788098,0.9389065,7.39E-02,0.843624574
Bcl7c,0.029896267,0.897323445,1.30E-01,0.741870952
Bcl9,-0.236144392,0.322769157,-1.55E+00,0.028197787
Bcl9l,-0.073531078,0.708177727,-4.17E-01,0.382852579
Bclaf1,0.036206392,0.866948947,1.70E-01,0.675854076
Bclaf3,0.106265768,0.629066474,5.84E-01,0.260665825
Bco1,-0.089267712,0.633059878,-5.75E-01,0.266001796
Bco2,-0.076888625,0.718706186,-3.97E-01,0.401310439
Bcor,-0.060387225,0.770629034,-3.11E-01,0.488391972
Bcorl1,-0.043470352,0.843055341,-2.02E-01,0.62797333
Bcr,0.011061333,0.962097324,4.57E-02,0.90004194
Bcs1l,-0.063608113,0.764196144,-3.21E-01,0.477147027
Bdh1,-0.17902117,0.415161978,-1.18E+00,0.066059475
Bdh2,0.23702949,0.22275575,2.00E+00,0.009912477
Bdkrb1,8.63E-05,1,1.48E-03,0.996596626
Bdkrb2,0.029194885,0.781774769,2.95E-01,0.506829913
Bdnf,-0.014007723,1,-3.06E-01,0.494422283
Bdnf-as,-0.009055273,1,-1.85E-01,0.652500558
Bdp1,-0.008023704,0.975172206,-3.21E-02,0.928800432
Bean1,0.014686956,1,2.07E-01,0.620171708
Becn1,0.053446606,0.805803458,2.55E-01,0.556300956
Becn2,0.011672398,1,1.74E-01,0.66975617
Begain,-0.012272089,1,-2.63E-01,0.545600875
Bend2,0,1,0.00E+00,
Bend3,-0.035560394,0.865291244,-1.73E-01,0.671355431
Bend4,-0.039100963,1,-4.31E-01,0.370764676
Bend5,0,1,0.00E+00,
Bend6,-0.000646271,1,-8.51E-03,0.980597364
Bend7,-0.090426556,0.617443714,-6.09E-01,0.246289506
Best1,0.013932404,1,1.98E-01,0.634044698
Best2,-0.003801503,0.98708037,-1.68E-02,0.96198402
Best3,-0.010270004,1,-1.39E-01,0.72584465
Bet1,0.112662821,0.610841729,6.23E-01,0.238174537
Bet1l,0.168771607,0.477850535,1.00E+00,0.099669824
Bex1,0.171187124,0.391141865,1.26E+00,0.054780989
Bex2,0.056876153,0.749691572,3.47E-01,0.449896201
Bex3,0.194182761,0.401880716,1.23E+00,0.059467256
Bex4,-0.079884254,0.677193358,-4.79E-01,0.332252133
Bex6,0,1,0.00E+00,
Bfar,-0.168863846,0.474302467,-1.02E+00,0.096534133
Bfsp1,0.219384653,0.326840261,1.53E+00,0.029327289
Bfsp2,0,1,0.00E+00,
Bglap,0.059024283,1,1.09E+00,0.080593903
Bglap2,0,1,0.00E+00,
Bglap3,0.131575927,0.49231949,9.59E-01,0.109998679
Bgn,0.195353701,0.322621107,1.55E+00,0.028071747
Bhlha15,0.043448113,0.803968037,2.57E-01,0.553213895
Bhlha9,-0.010183947,1,-1.32E-01,0.737825797
Bhlhb9,-0.004767311,0.982374537,-2.18E-02,0.951129688
Bhlhe22,0,1,0.00E+00,
Bhlhe23,0,1,0.00E+00,
Bhlhe40,-0.192867436,0.411407988,-1.19E+00,0.064707746
Bhlhe41,0.127396426,0.419399808,1.17E+00,0.067984843
Bhmt,0.012066214,1,2.19E-01,0.604080927
Bhmt2,-0.022466745,1,-4.29E-01,0.372146045
Bicc1,0.122114976,0.476345823,1.01E+00,0.097919815
Bicd1,-0.036759098,0.872131293,-1.63E-01,0.686697705
Bicd2,-0.049913655,0.798200961,-2.66E-01,0.54245174
Bicdl1,0.036311394,0.874255013,1.61E-01,0.690737919
Bicdl2,-0.083781333,0.699253415,-4.31E-01,0.370478588
Bicra,0.078043517,0.718343583,3.99E-01,0.399234117
Bicral,0.088688025,0.685181357,4.58E-01,0.3480235
Bid,-0.287414871,0.242277331,-1.91E+00,0.012354114
Bik,-0.008696286,0.966013233,-4.17E-02,0.908425885
Bin1,0.045018715,0.840227247,2.06E-01,0.621627379
Bin2,0.092158914,0.49753117,9.43E-01,0.113933677
Bin3,-0.004316915,0.98708037,-1.68E-02,0.961953485
Birc2,-0.008259119,0.974627743,-3.29E-02,0.92714934
Birc3,-0.033860935,0.883062155,-1.50E-01,0.707734361
Birc5,0.328772282,0.176687557,2.23E+00,0.00583346
Birc6,0.042571448,0.85018794,1.93E-01,0.640645907
Birc7,0,1,0.00E+00,
Bivm,-0.145624522,0.47952895,-9.95E-01,0.101146979
Blcap,0.037802845,0.868314648,1.68E-01,0.67887182
Blk,0.002837105,1,3.98E-02,0.912507222
Blm,-0.171415818,0.405428252,-1.21E+00,0.061815175
Blmh,-0.077666149,0.718752251,-3.96E-01,0.401823138
Blnk,0.084870747,0.696780105,4.36E-01,0.36603851
Bloc1s1,0.157676605,0.455564761,1.06E+00,0.086722719
Bloc1s2,0.130584104,0.553474661,7.73E-01,0.168601918
Bloc1s3,-0.088201473,0.574943345,-7.12E-01,0.193945941
Bloc1s4,0.096159188,0.655343452,5.19E-01,0.302621501
Bloc1s5,-0.092977262,0.670892424,-4.89E-01,0.32423572
Bloc1s6,-0.11284346,0.611626698,-6.22E-01,0.239012379
Bloc1s6os,-0.028239531,1,-3.42E-01,0.454727418
Bloodlinc,-0.027263746,1,-2.97E-01,0.50431957
Bltp1,-0.02755037,0.903383973,-1.22E-01,0.755240821
Bltp2,-0.140761937,0.542387557,-8.11E-01,0.154663891
Bltp3a,-0.076522699,0.696780105,-4.36E-01,0.366641319
Bltp3b,-0.01267016,0.957722411,-5.13E-02,0.888553515
Blvra,-0.017864102,0.938552373,-7.45E-02,0.842419562
Blvrb,-0.002786739,0.990548737,-1.10E-02,0.974981012
Blzf1,0.070965743,0.747473249,3.53E-01,0.444068352
Bmal1,0.006898371,0.970489006,3.67E-02,0.918936869
Bmal2,0.109163284,0.536345211,8.33E-01,0.146786836
Bmerb1,0.020019431,0.860490857,1.80E-01,0.661314193
Bmf,-0.212757947,0.363868436,-1.38E+00,0.041761501
Bmi1,-0.060481204,0.785339464,-2.89E-01,0.513484237
Bmncr,0.017901726,1,4.12E-01,0.387466482
Bmp1,0.356924409,0.156099304,2.38E+00,0.004212723
Bmp10,0,1,0.00E+00,
Bmp15,0,1,0.00E+00,
Bmp2,-0.110221019,0.603576238,-6.37E-01,0.230900115
Bmp2k,0.108409233,0.629066474,5.84E-01,0.260635676
Bmp3,-0.307344661,0.214328019,-2.04E+00,0.009034119
Bmp4,0.03474066,0.747873198,3.50E-01,0.44626631
Bmp5,0.084694198,0.539459529,8.18E-01,0.152023825
Bmp6,0.33282706,0.200265337,2.12E+00,0.007592582
Bmp7,0.004864219,0.975536641,3.09E-02,0.931417057
Bmp8a,0.249008187,0.301804155,1.63E+00,0.02328001
Bmp8b,-0.068180901,0.577055313,-7.03E-01,0.198374708
Bmper,0.010581625,1,1.22E-01,0.755662294
Bmpr1a,-0.081988864,0.692146197,-4.45E-01,0.358614067
Bmpr1b,1.654797727,0.027580601,3.96E+00,0.000109775
Bmpr2,-0.125840501,0.548638412,-7.92E-01,0.161532904
Bms1,-0.037792005,0.868314648,-1.68E-01,0.678934528
Bmt2,-0.149948476,0.514861633,-8.98E-01,0.126331272
Bmx,-0.047511912,0.660931083,-5.09E-01,0.309750504
Bmyc,-0.032668094,0.885999256,-1.46E-01,0.714501197
Bnc1,0.012741627,1,2.78E-01,0.527524762
Bnc2,0.034382092,0.764231241,3.21E-01,0.47725912
Bnip1,0.036113021,0.869107184,1.67E-01,0.680449973
Bnip2,0.182970706,0.437735627,1.11E+00,0.07745013
Bnip3,-0.004597852,0.984504823,-1.96E-02,0.955871365
Bnip3l,-0.065785134,0.762039845,-3.25E-01,0.473238132
Bnip3l-ps,0.184806654,0.27313231,1.74E+00,0.018063221
Bnip5,0.097541363,0.61185624,6.20E-01,0.239792001
Bnipl,-0.220803551,0.308193266,-1.61E+00,0.024708666
Boc,-0.000159154,0.999331045,-6.11E-04,0.998593553
Bod1,0.022625245,0.921812953,9.64E-02,0.80087037
Bod1l,-0.100423777,0.643513495,-5.50E-01,0.281957478
Bok,0.037747532,0.85694053,1.84E-01,0.65481877
Bola1,0.090868456,0.661347157,5.08E-01,0.310662322
Bola2,0.300876527,0.223050153,2.00E+00,0.009939008
Bola3,0.122779477,0.557470708,7.63E-01,0.172409614
Boll,-0.014268138,0.904179128,-1.21E-01,0.757359197
Bop1,-0.009132027,0.970574215,-3.65E-02,0.91937755
Bora,0.301979201,0.221940276,2.01E+00,0.009836202
Borcs5,-0.071115345,0.733898886,-3.73E-01,0.423316519
Borcs6,-0.071811324,0.727938257,-3.82E-01,0.415056744
Borcs7,-0.13794039,0.475425593,-1.01E+00,0.096963117
Borcs8,0,1,0.00E+00,
Bpgm,0.054110281,0.805209115,2.55E-01,0.555602532
Bphl,-0.04063448,0.857520298,-1.83E-01,0.65660433
Bpi,0.012741627,1,2.78E-01,0.527524762
Bpifa1,0,1,0.00E+00,
Bpifa2,0,1,0.00E+00,
Bpifa3,0,1,0.00E+00,
Bpifa5,0,1,0.00E+00,
Bpifa6,0,1,0.00E+00,
Bpifb1,0,1,0.00E+00,
Bpifb2,0,1,0.00E+00,
Bpifb3,0,1,0.00E+00,
Bpifb4,-0.009085002,1,-1.86E-01,0.65146485
Bpifb5,0,1,0.00E+00,
Bpifb6,0,1,0.00E+00,
Bpifb9a,0,1,0.00E+00,
Bpifb9b,0,1,0.00E+00,
Bpifc,0.009048662,1,1.64E-01,0.685364841
Bpnt1,-0.176689103,0.402551393,-1.22E+00,0.060104044
Bpnt2,-0.121434402,0.534041791,-8.39E-01,0.144769631
Bptf,0.00623609,0.980429874,2.48E-02,0.94453529
Braf,-0.013682373,0.954544034,-5.62E-02,0.878717903
Brap,-0.022157389,0.924502833,-9.30E-02,0.807151597
Brat1,0.023265736,0.918670577,9.99E-02,0.794481052
Brca1,-0.035697187,0.854011524,-1.89E-01,0.647863965
Brca2,0.014510423,0.943227475,6.87E-02,0.853772229
Brcc3,-0.029063579,0.899556085,-1.26E-01,0.74788769
Brcc3dc,0,1,0.00E+00,
Brd1,-0.107560317,0.631560951,-5.78E-01,0.26449125
Brd10,-0.010468631,0.96427706,-4.31E-02,0.905515792
Brd2,0.156711869,0.50634829,9.16E-01,0.12123015
Brd3,-0.094297751,0.662436757,-5.06E-01,0.311850016
Brd3os,-0.006418155,1,-6.42E-02,0.862616713
Brd4,0.195051965,0.410850305,1.19E+00,0.06384293
Brd7,-0.073188392,0.74021192,-3.64E-01,0.432590884
Brd8,0.103601679,0.642610497,5.52E-01,0.280592763
Brd8dc,-0.007078456,0.970428567,-3.68E-02,0.918656494
Brd9,0.130798371,0.567435385,7.33E-01,0.185056304
Brdt,0.018181435,0.927363432,8.91E-02,0.814436772
Brf1,0.097118407,0.651920339,5.28E-01,0.296420213
Brf2,0.31859494,0.200728144,2.12E+00,0.007669414
Bri3,0.071373078,0.747181529,3.54E-01,0.442790951
Bri3bp,-0.178172591,0.387695889,-1.27E+00,0.0532836
Bricd5,-0.022042516,0.884757155,-1.48E-01,0.711769734
Brinp1,0.107428107,0.481332836,9.91E-01,0.102080704
Brinp2,-0.004997102,1,-9.63E-02,0.80113492
Brinp3,-0.009386057,1,-1.93E-01,0.641024157
Brip1,0.042641356,0.838016597,2.10E-01,0.616558658
Brip1os,-0.145834085,0.505279231,-9.22E-01,0.119577318
Brix1,0.230220049,0.335969646,1.49E+00,0.032018933
Brk1,-0.043693273,0.843956544,-2.00E-01,0.63092193
Brme1,-0.016446096,0.90803245,-1.15E-01,0.76723739
Brms1,0.054762375,0.798198982,2.66E-01,0.541968289
Brms1l,0.097335292,0.646107744,5.43E-01,0.286112865
Brox,-0.114005792,0.610949567,-6.23E-01,0.238427837
Brpf1,0.144899836,0.534395775,8.38E-01,0.145202318
Brpf3,-0.140410708,0.545610833,-8.03E-01,0.157464999
Brs3,0,1,0.00E+00,
Brsk1,-0.015851862,0.913503711,-1.08E-01,0.779854054
Brsk2,-0.000819868,0.995257772,-5.58E-03,0.987241813
Brwd1,0.093916136,0.666480118,4.99E-01,0.317046603
Brwd3,0.011624028,0.960908601,4.71E-02,0.897260774
Bscl2,0.015886391,0.945969654,6.51E-02,0.860811309
Bsdc1,0.037552588,0.868314648,1.68E-01,0.678863111
Bsg,-0.084549061,0.684701908,-4.61E-01,0.34582276
Bsn,0.014430735,0.951199981,5.91E-02,0.872815087
Bsnd,0,1,0.00E+00,
Bsph1,0,1,0.00E+00,
Bsph2,0,1,0.00E+00,
Bspry,-0.052583878,0.811625581,-2.46E-01,0.567849559
Bst1,0.004235488,1,5.27E-02,0.885721447
Bst2,0.04157489,0.823620797,2.32E-01,0.586310214
Bsx,0,1,0.00E+00,
Btaf1,0.130569261,0.567445757,7.32E-01,0.185199404
Btbd1,-0.049337682,0.82578818,-2.29E-01,0.590836103
Btbd10,0.120997461,0.573291961,7.16E-01,0.192524657
Btbd16,0.027806641,0.7665282,3.17E-01,0.482499404
Btbd17,-0.020492597,1,-2.28E-01,0.591907452
Btbd18,0.008789063,1,1.75E-01,0.667626059
Btbd19,-0.041707663,0.836055727,-2.14E-01,0.611322014
Btbd2,-0.025300836,0.912961565,-1.09E-01,0.778881631
Btbd3,-0.039442063,0.86257994,-1.77E-01,0.665476202
Btbd35f1,0,1,0.00E+00,
Btbd35f10,0,1,0.00E+00,
Btbd35f11,0,1,0.00E+00,
Btbd35f12,0,1,0.00E+00,
Btbd35f13,0,1,0.00E+00,
Btbd35f14,0,1,0.00E+00,
Btbd35f15,0,1,0.00E+00,
Btbd35f16,0,1,0.00E+00,
Btbd35f17,0,1,0.00E+00,
Btbd35f18,0,1,0.00E+00,
Btbd35f19,0,1,0.00E+00,
Btbd35f2,0,1,0.00E+00,
Btbd35f20,0,1,0.00E+00,
Btbd35f21,0,1,0.00E+00,
Btbd35f22,0,1,0.00E+00,
Btbd35f23,0,1,0.00E+00,
Btbd35f25,0,1,0.00E+00,
Btbd35f26,0,1,0.00E+00,
Btbd35f27,0,1,0.00E+00,
Btbd35f28,0,1,0.00E+00,
Btbd35f29,0,1,0.00E+00,
Btbd35f3,0,1,0.00E+00,
Btbd35f4,0,1,0.00E+00,
Btbd35f5,0,1,0.00E+00,
Btbd35f6,0,1,0.00E+00,
Btbd35f7,0,1,0.00E+00,
Btbd35f8,0,1,0.00E+00,
Btbd35f9,0,1,0.00E+00,
Btbd6,-0.144506698,0.536660172,-8.27E-01,0.148811445
Btbd7,0.016377286,0.944223024,6.75E-02,0.85598107
Btbd8,-0.099206237,0.653019427,-5.26E-01,0.297588428
Btbd9,0.110588963,0.604308294,6.35E-01,0.231923916
Btc,0.087506344,0.666825066,4.98E-01,0.317812994
Btd,-0.044765132,0.840227247,-2.07E-01,0.621339839
Btf3,0.037017004,0.867932395,1.69E-01,0.677889664
Btf3-ps17,0,1,0.00E+00,
Btf3l4,-0.161567333,0.494606331,-9.53E-01,0.111447997
Btg1,-0.248700298,0.310624421,-1.60E+00,0.02508877
Btg1b,0,1,0.00E+00,
Btg1c,0,1,0.00E+00,
Btg2,-0.066696756,0.759725374,-3.29E-01,0.46873627
Btg3,0.245779931,0.314970174,1.59E+00,0.02593455
Btg4,0,1,0.00E+00,
Btk,0.061949809,0.665206903,5.01E-01,0.315292115
Btla,-0.019046664,1,-2.78E-01,0.526921037
Btn1a1,-0.089387931,0.517335774,-8.92E-01,0.12818912
Btn2a2,0.017901726,1,4.12E-01,0.387466482
Btnl1,-0.256223006,0.295145768,-1.66E+00,0.021709087
Btnl10,-0.007529232,1,-1.51E-01,0.70676396
Btnl12,-0.007849623,1,-1.20E-01,0.757864357
Btnl2,0.088721257,0.649196805,5.34E-01,0.292742951
Btnl4,-0.646097888,0.039798007,-3.68E+00,0.000208492
Btnl6,-0.686108293,0.006029575,-5.01E+00,9.80E-06
Btnl9,-0.030395617,1,-3.81E-01,0.416008547
Btrc,-0.095185308,0.666809713,-4.98E-01,0.317502547
Bub1,0.179233622,0.423797375,1.15E+00,0.070226187
Bub1b,0.068636705,0.745623177,3.56E-01,0.440627253
Bub3,0.01811236,0.937652572,7.54E-02,0.840539161
Bud13,0.064515212,0.764196144,3.21E-01,0.477074054
Bud23,0.016834027,0.94249618,6.95E-02,0.85215032
Bud31,0.229887575,0.330794663,1.52E+00,0.030256473
Bves,0,1,0.00E+00,
Bvht,0.233536176,0.292614919,1.67E+00,0.021356066
Bysl,-0.002329503,0.991664094,-9.59E-03,0.978168815
Bzw1,-0.075426672,0.714679492,-4.06E-01,0.393062493
Bzw2,0.073397121,0.730911097,3.78E-01,0.419001836
C030004G16Rik,0,1,0.00E+00,
C030005K06Rik,-0.009676667,1,-2.00E-01,0.631029151
C030006K11Rik,-0.17818464,0.387695889,-1.27E+00,0.053281179
C030007H22Rik,0.004060653,1,7.59E-02,0.839733473
C030010L15Rik,-0.057992994,1,-8.10E-01,0.155031913
C030013C21Rik,0,1,0.00E+00,
C030013G03Rik,0,1,0.00E+00,
C030016D13Rik,-0.027364704,1,-3.86E-01,0.410806633
C030018K13Rik,-0.004021315,1,-6.17E-02,0.867660756
C030029H02Rik,0,1,0.00E+00,
C030034I22Rik,-0.020723936,0.907978588,-1.15E-01,0.766970705
C030034L19Rik,-0.058676975,0.608069547,-6.28E-01,0.235700467
C030037D09Rik,-0.170227341,0.322332251,-1.55E+00,0.027984033
C030037F17Rik,0,1,0.00E+00,
C030047K22Rik,0.017129865,1,3.91E-01,0.406518258
C130013N14Rik,0,1,0.00E+00,
C130021I20Rik,-0.030988357,1,-4.01E-01,0.397137838
C130023O10Rik,0,1,0.00E+00,
C130026L21Rik,0,1,0.00E+00,
C130036L24Rik,0.089867564,0.544325423,8.05E-01,0.156650476
C130046K22Rik,-0.055359274,0.647111042,-5.41E-01,0.287844094
C130050O18Rik,-0.007272255,1,-1.11E-01,0.774039044
C130060C02Rik,-0.028709387,1,-5.39E-01,0.289241661
C130064B19Rik,0.086402544,0.429351996,1.14E+00,0.073010346
C130073F10Rik,0,1,0.00E+00,
C130074G19Rik,-0.215952077,0.366660089,-1.37E+00,0.042863007
C130083M11Rik,0,1,0.00E+00,
C130093G08Rik,0,1,0.00E+00,
C19H9orf57,0,1,0.00E+00,
C1d,-0.017495668,0.940138827,-7.22E-02,0.846900515
C1galt1,-0.009225534,0.969339517,-3.83E-02,0.915616376
C1galt1c1,0.00216524,0.992899901,8.47E-03,0.980687315
C1qa,0.109154333,0.528465522,8.59E-01,0.138361419
C1qb,0.42843189,0.155578254,2.38E+00,0.004128558
C1qbp,-0.011284328,0.960908601,-4.72E-02,0.897001088
C1qc,0.099771701,0.542387557,8.10E-01,0.154711258
C1ql1,-0.004464774,1,-8.53E-02,0.821586281
C1ql2,-0.009055273,1,-1.85E-01,0.652500558
C1ql3,-0.004464774,1,-8.53E-02,0.821586281
C1ql4,-0.004438103,1,-8.48E-02,0.822616082
C1qtnf1,0.105476533,0.540736188,8.14E-01,0.153537609
C1qtnf12,-0.085579853,0.685181357,-4.58E-01,0.347978802
C1qtnf2,0.026577917,1,3.15E-01,0.48402363
C1qtnf3,0.241867042,0.264369338,1.79E+00,0.016189776
C1qtnf4,-0.060126612,0.672779786,-4.86E-01,0.326403729
C1qtnf5,0,1,0.00E+00,
C1qtnf6,-0.005648572,0.981643633,-2.30E-02,0.948390374
C1qtnf7,0.011133268,1,1.18E-01,0.762373951
C1qtnf9,0.019990471,0.899718114,1.26E-01,0.748076577
C1ra,0.087288505,0.665206903,5.01E-01,0.315536609
C1rb,0,1,0.00E+00,
C1rl,-0.077890155,0.54244601,-8.10E-01,0.154865107
C1s1,0.754342337,0.063413247,3.21E+00,0.000619073
C1s2,0,1,0.00E+00,
C2,-0.116609143,0.424771418,-1.15E+00,0.071124102
C230012O17Rik,0,1,0.00E+00,
C230014O12Rik,0.009306573,1,1.94E-01,0.639610063
C230024C17Rik,0.001772562,1,2.66E-02,0.940675303
C230029F24Rik,0,1,0.00E+00,
C230034O21Rik,0.017901726,1,4.12E-01,0.387466482
C230035I16Rik,0.028167341,0.833572692,2.18E-01,0.605637774
C230037L18Rik,0.072756578,0.505410502,9.21E-01,0.119847447
C230057A21Rik,0,1,0.00E+00,
C230057M02Rik,0.004262201,1,4.09E-02,0.910041554
C230062I16Rik,-0.000286573,0.997757847,-2.05E-03,0.995300323
C230072F16Rik,0,1,0.00E+00,
C230079O03Rik,0,1,0.00E+00,
C2cd2,-0.155513196,0.482550597,-9.89E-01,0.102654
C2cd2l,-0.022798136,0.921879552,-9.63E-02,0.801197542
C2cd3,-0.046219336,0.817021704,-2.39E-01,0.576217553
C2cd4a,0.160186857,0.428386343,1.14E+00,0.072279071
C2cd4b,0.663498236,0.042099974,3.64E+00,0.000228157
C2cd4c,0.033522189,0.842478348,2.03E-01,0.626975968
C2cd4d,-0.010251988,1,-1.39E-01,0.726282833
C2cd5,-0.125481263,0.575541431,-7.10E-01,0.195158383
C2cd6,0,1,0.00E+00,
C3,-0.000167414,0.998594366,-1.27E-03,0.997091093
C330002G04Rik,-0.003287885,1,-4.34E-02,0.904906382
C330004P14Rik,0,1,0.00E+00,
C330008A17Rik,-0.004997102,1,-9.63E-02,0.80113492
C330011F03Rik,0,1,0.00E+00,
C330013E15Rik,-0.075945613,0.542642627,-8.09E-01,0.155280674
C330016L05Rik,-0.012482313,1,-2.68E-01,0.538997274
C330018A13Rik,0,1,0.00E+00,
C330018D20Rik,-0.033976685,0.883757426,-1.49E-01,0.709389558
C330020E22Rik,-0.031658668,0.785339464,-2.90E-01,0.513195306
C330022C24Rik,0.037809146,0.731340751,3.77E-01,0.419652414
C330024C12Rik,0,1,0.00E+00,
C330024D21Rik,0,1,0.00E+00,
C330026H20Rik,-0.060898299,0.591178109,-6.65E-01,0.216081015
C3ar1,-8.57E-06,1,-8.35E-05,0.999807747
C430002N11Rik,-0.00797257,1,-1.08E-01,0.780176076
C430014B12Rik,-0.031363724,0.845224632,-1.98E-01,0.633238039
C430042M11Rik,0.002805735,0.990029194,1.24E-02,0.971801759
C4b,0.156251537,0.380237415,1.31E+00,0.04867735
C4bp,-0.12290802,0.575541431,-7.09E-01,0.195340197
C530005A16Rik,-0.022778979,0.871893203,-1.64E-01,0.685827718
C530043A13Rik,0,1,0.00E+00,
C530044C16Rik,0,1,0.00E+00,
C5ar1,0.112886935,0.366884836,1.36E+00,0.043764609
C5ar2,0.013714169,1,2.77E-01,0.528598283
C6,0.022685755,1,5.46E-01,0.284131998
C630004L07Rik,-0.054979535,1,-6.89E-01,0.204790014
C630028M04Rik,0,1,0.00E+00,
C630031E19Rik,0,1,0.00E+00,
C630043F03Rik,0.128594022,0.551397083,7.84E-01,0.164278495
C7,0.019919483,0.803756684,2.58E-01,0.552611862
C730002L08Rik,-0.083868078,0.429958818,-1.13E+00,0.073764919
C730014E05Rik,-0.004464774,1,-8.53E-02,0.821586281
C730027H18Rik,0,1,0.00E+00,
C730034F03Rik,0.364830113,0.177572093,2.23E+00,0.005902318
C730036E19Rik,-0.006161108,1,-6.77E-02,0.855660572
C78197,0.021039995,1,4.99E-01,0.316854876
C78283,0,1,0.00E+00,
C87198,0,1,0.00E+00,
C87436,0.032043915,0.887344286,1.43E-01,0.718803762
C87487,0,1,0.00E+00,
C8a,0.021857406,1,5.10E-01,0.308940868
C8b,-0.004464774,1,-8.53E-02,0.821586281
C8g,0.037450968,0.78834865,2.83E-01,0.520701586
C9,0.043613298,0.706321981,4.19E-01,0.380777999
C920006O11Rik,0.039074729,0.830286162,2.22E-01,0.599553902
C920009B18Rik,0,1,0.00E+00,
C920021L13Rik,0.073794676,0.60629011,6.30E-01,0.234203853
C9orf72,0.117676886,0.598995104,6.46E-01,0.225858987
CJ186046Rik,0.004573961,1,8.64E-02,0.819575773
CK137956,0,1,0.00E+00,
COX1,-0.020914752,0.908772726,-1.14E-01,0.769121494
COX2,-0.019105371,0.849839864,-1.94E-01,0.640161793
COX3,0.008601371,0.947039956,6.40E-02,0.863038029
CYTB,0.000323459,0.998253463,1.47E-03,0.996611551
Caap1,-0.00957509,0.969339517,-3.82E-02,0.915756469
Cab39,-0.014866528,0.948778191,-6.20E-02,0.866966282
Cab39l,-0.149515312,0.50634829,-9.19E-01,0.120580223
Cabcoco1,0.094482733,0.624896661,5.92E-01,0.256115255
Cabin1,-0.084280686,0.700025362,-4.30E-01,0.371236428
Cables1,0.182877339,0.423797375,1.15E+00,0.070245808
Cables2,0.053289901,0.808692453,2.50E-01,0.562933918
Cabp1,0.25666794,0.250859291,1.87E+00,0.013504438
Cabp2,0,1,0.00E+00,
Cabp4,0.05669029,0.64453952,5.48E-01,0.28288631
Cabp5,0,1,0.00E+00,
Cabp7,0.071363296,1,9.61E-01,0.109322319
Cabs1,0,1,0.00E+00,
Cabyr,0.369489646,0.12642246,2.64E+00,0.00229282
Cacfd1,-0.029323316,0.89856173,-1.28E-01,0.744727058
Cachd1,0.056374139,0.79771607,2.67E-01,0.54085184
Cacna1a,0.073753642,0.736720778,3.69E-01,0.427251028
Cacna1b,0.134375816,0.548638412,7.92E-01,0.161284477
Cacna1c,0.420188317,0.107387743,2.77E+00,0.001687734
Cacna1d,0.226955984,0.320122965,1.57E+00,0.027210124
Cacna1e,-0.101714743,0.571980874,-7.20E-01,0.190568445
Cacna1f,-0.004997102,1,-9.63E-02,0.80113492
Cacna1g,0.063116564,0.631560951,5.79E-01,0.263897189
Cacna1h,0.345678739,0.167261851,2.29E+00,0.005088388
Cacna1i,0.083223349,0.399801965,1.23E+00,0.058889574
Cacna1s,-0.020059525,1,-2.78E-01,0.527716346
Cacna2d1,0.193577177,0.398009216,1.24E+00,0.057414482
Cacna2d2,0.049256886,0.808021385,2.50E-01,0.561718825
Cacna2d3,0.001211545,1,1.70E-02,0.961674866
Cacna2d4,-0.020351777,1,-2.23E-01,0.598734878
Cacnb1,0.104121668,0.622706979,5.97E-01,0.253064937
Cacnb2,-0.023669703,0.830651136,-2.22E-01,0.59986747
Cacnb3,-0.058968143,0.790050412,-2.81E-01,0.523638684
Cacnb4,0.0508382,0.6991601,4.32E-01,0.369774355
Cacng1,0.012741627,1,2.78E-01,0.527524762
