gene,fold.change,p.adjvalue,rank,pvalue
A630073D07Rik,0,1,0,
A630075F10Rik,0,1,0,
A630076J17Rik,0,1,0,
A630077J23Rik,0,1,0,
A630089N07Rik,0.052559304,0.826756152,0.247257283,0.565903939
A630095N17Rik,0,1,0,
A730004F24Rik,0,1,0,
A730006G06Rik,-0.025612408,1,-0.338023356,0.459173318
A730008H23Rik,0.088346861,0.667905149,0.489235923,0.324163473
A730009L09Rik,0,1,0,
A730013G03Rik,0,1,0,
A730017L22Rik,-0.000453342,0.998549539,-0.00181544,0.995828519
A730018C14Rik,0,1,0,
A730020E08Rik,0.042352225,1,0.543730043,0.285936737
A730020M07Rik,0,1,0,
A730032A03Rik,-0.068727584,1,-0.83374334,0.146641421
A730035I17Rik,-0.021161166,1,-0.269696748,0.537406917
A730036I17Rik,-0.0537563,1,-0.416806134,0.382995672
A730043L09Rik,0.028199105,1,0.381126402,0.415789577
A730049H05Rik,-0.026617139,1,-0.353983506,0.442605182
A730049N16Rik,0,1,0,
A730056A06Rik,0,1,0,
A730060N03Rik,0.020414792,1,0.260718738,0.54863216
A730063M14Rik,-0.008728583,0.976673343,-0.037628692,0.917004165
A730081D07Rik,-0.048053356,0.854463087,-0.210622428,0.615711935
A730082K24Rik,0.110477223,1,1.239647273,0.057590749
A730085K08Rik,0.006016838,1,0.04750283,0.896390345
A730090N16Rik,0.128237812,0.553480562,0.661743136,0.217899816
A730094K22Rik,0,1,0,
A730098A19Rik,0,1,0,
A730099G02Rik,0,1,0,
A830005F24Rik,0.088011039,1,0.508066354,0.310408529
A830008E24Rik,-0.066871773,1,-0.374136055,0.422536222
A830009L08Rik,0.018969777,1,0.239690382,0.575850327
A830011K09Rik,0,1,0,
A830012C17Rik,0,1,0,
A830018L16Rik,0.016575406,1,0.148164353,0.710944415
A830019L24Rik,0,1,0,
A830019P07Rik,0,1,0,
A830021F12Rik,0.056292109,1,0.592507047,0.255560043
A830021M18Rik,0.018969777,1,0.239690382,0.575850327
A830029E22Rik,0,1,0,
A830031A19Rik,0.0043185,1,0.018246837,0.958855498
A830035A12Rik,0,1,0,
A830035O19Rik,-0.157401994,0.502398331,-0.751090328,0.177382051
A830036E02Rik,0,1,0,
A830049F12Rik,-0.191516376,0.425322181,-0.894339204,0.127544224
A830052D11Rik,0.014158752,1,0.12685154,0.74670397
A830082K12Rik,0,1,0,
A830082N09Rik,-0.035555132,1,-0.228596394,0.590749831
A830092H15Rik,0,1,0,
A930001A20Rik,-0.354302096,0.184103528,-1.523151351,0.029981175
A930001C03Rik,-0.026412042,1,-0.257930858,0.55216534
A930002C04Rik,0,1,0,
A930003A15Rik,0.027445555,1,0.368962618,0.42759969
A930003O13Rik,0,1,0,
A930004D18Rik,0,1,0,
A930005G22Rik,0,1,0,
A930005H10Rik,0.069992443,0.768893367,0.335597719,0.461745085
A930006I01Rik,0,1,0,
A930006K02Rik,0.0372654,0.886556349,0.16292197,0.687191897
A930007A09Rik,-0.133343017,0.574457945,-0.62522729,0.237013296
A930007I19Rik,-0.042561875,0.869987668,-0.186243547,0.651263071
A930009A15Rik,0,1,0,
A930011G23Rik,0.032534383,0.903232829,0.135322232,0.732281003
A930012L18Rik,0.020414792,1,0.260718738,0.54863216
A930013F10Rik,0,1,0,
A930015D03Rik,-0.084994677,0.697602158,-0.441174529,0.362097454
A930016O22Rik,-0.026541876,0.921930673,-0.112800496,0.771257684
A930018O16Rik,-0.015745748,1,-0.119908174,0.758737983
A930018P22Rik,0.018969777,1,0.239690382,0.575850327
A930019D19Rik,0.012750673,1,0.153968666,0.70150591
A930024E05Rik,-0.074477016,0.736682207,-0.382974112,0.414024354
A930027H12Rik,0,1,0,
A930028N01Rik,0,1,0,
A930031H19Rik,0,1,0,
A930033C23Rik,0,1,0,
A930033H14Rik,0.301163737,0.201179009,1.459912959,0.034680635
A930035F09Rik,0.059038134,1,0.727804857,0.187152289
A930037H05Rik,-0.000996992,0.997179532,-0.003770022,0.991356774
A930038B10Rik,-0.0275689,0.901339837,-0.137687098,0.728304346
A930041C12Rik,0.029495513,1,0.188724639,0.647553061
AA386476,0.029856974,0.912709904,0.123108145,0.753167992
AA387200,0,1,0,
AA387883,0,1,0,
AA388235,0.114933386,0.636967114,0.532901844,0.293155574
AA414768,-0.095022492,0.698892994,-0.43846993,0.364359477
AA465934,-0.074237542,0.75341511,-0.359350694,0.437168947
AA467197,-0.19199418,0.432618371,-0.880516789,0.131668901
AA536875,0,1,0,
AA543186,-0.09323001,0.704732552,-0.429585404,0.371890082
AA545190,0,1,0,
AA623943,0,1,0,
AA914427,-0.061815194,1,-0.575745174,0.265616363
AA986860,0.079302492,0.749630614,0.366342027,0.430187684
AAdacl4fm3,0,1,0,
AB010352,0.058705003,0.794966451,0.2959014,0.505939515
AB041806,0,1,0,
AB124611,-0.012255483,0.966399369,-0.052760345,0.885604174
AF357341,0,1,0,
AF357359,0,1,0,
AF357399,0,1,0,
AF357425,0,1,0,
AF357426,0,1,0,
AF357428,0,1,0,
AI115009,0,1,0,
AI182371,-0.037918867,0.888258869,-0.159963211,0.691889579
AI197445,0,1,0,
AI225912,0,1,0,
AI314278,0,1,0,
AI429214,0.020705488,1,0.100230036,0.793907609
AI450353,0.012750673,1,0.153968666,0.70150591
AI463170,0.028199105,1,0.381126402,0.415789577
AI463229,-0.015359739,1,-0.083361612,0.825350441
AI467606,0.280311349,0.131593755,1.736617624,0.018339284
AI480526,0.053975259,0.819900254,0.256842336,0.553551031
AI504432,0.040907944,0.858786069,0.202849665,0.62683081
AI506816,0.139008016,0.457118652,0.834146489,0.146505359
AI507597,-0.021161166,1,-0.269696748,0.537406917
AI593442,0.018969777,1,0.239690382,0.575850327
AI597479,0.126699763,0.525170889,0.709811043,0.195069314
AI606473,0,1,0,
AI661453,0.110480186,0.644480825,0.521263753,0.301117674
AI662270,0.512828374,0.005016101,3.668635473,0.000214469
AI837181,0.158872117,0.389596019,0.965930382,0.108160732
AI839979,0.041513058,1,0.206678519,0.621328795
AI847159,-0.30947309,0.237607767,-1.337956046,0.045924449
AI849053,0,1,0,
AI854703,-0.08608561,0.719975193,-0.407355316,0.391421506
AI987944,-0.166623985,0.35732599,-1.033154309,0.092650057
ATP6,-0.046853671,0.860048618,-0.20034795,0.630452033
ATP8,-0.014016137,1,-0.10795616,0.779908834
AU015228,0,1,0,
AU015336,0,1,0,
AU015791,0.010818614,1,0.116975065,0.76387964
AU015836,0,1,0,
AU016765,0,1,0,
AU018091,0,1,0,
AU019990,-0.053410186,0.829874744,-0.243118316,0.571322968
AU020206,-0.14394807,0.37102603,-1.002988013,0.099314346
AU021063,0.030745345,1,0.422984266,0.37758587
AU021092,0.036249858,1,0.491102202,0.322773445
AU022252,0.113546194,0.579943024,0.616493551,0.241827925
AU022754,0,1,0,
AU022793,0.018969777,1,0.239690382,0.575850327
AU023762,0,1,0,
AU040320,-0.056256634,0.795467964,-0.295064554,0.506915354
AU040972,0,1,0,
AU041133,-0.074829345,0.75052263,-0.364280874,0.432234199
AU041480,0,1,0,
AV039307,0.027976926,0.915128037,0.119759747,0.758997338
AV051173,-0.023340809,1,-0.131501557,0.738751615
AV064505,0.003893303,1,0.024353543,0.945467179
AV099323,-0.264297633,0.301888625,-1.158481103,0.069425481
AV205837,0,1,0,
AW011738,0,1,0,
AW046200,-0.012194026,0.968981992,-0.047915026,0.895539969
AW047730,-0.068727584,1,-0.83374334,0.146641421
AW112010,-1.044628142,1.80E-08,-9.958607315,1.10E-10
AW121686,0,1,0,
AW146154,0.116569233,0.575407026,0.624113611,0.237621859
AW209491,0.717699781,0.038576249,2.503616052,0.003136057
AW495222,0.026645748,1,0.356167313,0.440385171
AW551984,-0.026617139,1,-0.353983506,0.442605182
AW554918,-0.083007883,0.685654421,-0.460188693,0.346586232
AW822252,0.202678019,1,1.889731113,0.012890474
AY036118,-0.014977671,0.959418537,-0.062733805,0.865498251
AY074887,-0.022135068,1,-0.28430646,0.519629191
AY358078,0,1,0,
AY512915,0,1,0,
AY512931,0,1,0,
AY702102,0,1,0,
AY702103,0.026645748,1,0.356167313,0.440385171
AY761185,0,1,0,
Aaas,-0.020401774,0.937112418,-0.091237369,0.810517938
Aacs,0.159839798,0.372168999,1.000146643,0.09996624
Aadac,0.111972562,0.643646308,0.523619306,0.299488875
Aadacl2,0,1,0,
Aadacl2fm1,0,1,0,
Aadacl2fm2,-0.058435594,1,-0.328410142,0.469450556
Aadacl2fm3,0,1,0,
Aadacl3,0,1,0,
Aadacl4,0,1,0,
Aadacl4fm1,0,1,0,
Aadacl4fm2,0,1,0,
Aadacl4fm4,0,1,0,
Aadacl4fm5,0,1,0,
Aadat,0,1,0,
Aagab,0.092642326,0.650441106,0.513742578,0.306377891
Aak1,-0.250318985,0.093107599,-1.964837605,0.010843323
Aamdc,-0.028410099,0.911982111,-0.123791268,0.751984229
Aamp,-0.011503507,0.968284886,-0.049630668,0.892009196
Aanat,-0.041527787,1,-0.398556631,0.399432473
Aar2,-0.019456582,0.942329728,-0.085684098,0.820948478
Aard,0.027445555,1,0.368962618,0.42759969
Aars1,0.126299132,0.46526682,0.817151792,0.152352017
Aars2,-0.025256165,0.920441099,-0.114031324,0.769074968
Aarsd1,0.057056892,0.800887879,0.288022739,0.515201669
Aasdh,0.000387136,0.998686513,0.001558137,0.996418686
Aasdhppt,-0.0099824,0.973212884,-0.042011056,0.90779742
Aass,0.020414792,1,0.260718738,0.54863216
Aatf,-0.072355264,0.729799823,-0.392285242,0.405242287
Aatk,0.37557715,0.186302847,1.515235131,0.030532676
Abat,0.253583964,0.31754843,1.119757589,0.075900111
Abca1,0.034079359,0.888258869,0.159470152,0.692675533
Abca12,0.026645748,1,0.356167313,0.440385171
Abca13,-0.028917825,0.914963743,-0.120042764,0.758502883
Abca14,0.093230648,1,1.074784186,0.084181336
Abca15,0,1,0,
Abca16,0,1,0,
Abca17,-0.005502829,0.986688586,-0.020601924,0.953669901
Abca2,-0.278589949,0.075555562,-2.104687202,0.007858014
Abca3,0.088296771,0.650554374,0.513547332,0.30651566
Abca4,0.126300916,1,1.367588559,0.042895471
Abca5,-0.055792742,0.81429103,-0.265759712,0.542300853
Abca6,0.088022472,0.721096721,0.405736276,0.39288344
Abca7,0.025003555,0.915518029,0.119044238,0.760248833
Abca8a,-0.810676712,0.019674538,-2.88880203,0.001291808
Abca8b,-0.029258265,0.892769395,-0.152826438,0.703353353
Abca9,1.345950893,2.35E-09,10.9788107,1.05E-11
Abcb10,-0.100082515,0.610912712,-0.573505938,0.266989426
Abcb11,0.020414792,1,0.260718738,0.54863216
Abcb1a,-1.064787299,6.83E-08,-9.332547047,4.65E-10
Abcb1b,0.264837115,0.176447079,1.550694273,0.02813881
Abcb4,-0.010956071,0.97165899,-0.044361905,0.902896761
Abcb5,0,1,0,
Abcb6,0.429250687,0.102594533,1.900071419,0.012587184
Abcb7,0.162522151,0.365492374,1.01541445,0.096512941
Abcb8,0.036131405,0.881865557,0.169563333,0.676763093
Abcb9,-0.788305483,0.003334277,-3.880981784,0.000131528
Abcc1,-0.135213966,0.430269055,-0.8847372,0.130395559
Abcc10,0.014991106,0.958123982,0.065078413,0.860838312
Abcc12,0.040218384,1,0.519643447,0.30224321
Abcc2,0.002190785,0.995160008,0.008500538,0.980617099
Abcc3,0.959516683,0.000650099,4.761953897,1.73E-05
Abcc4,-0.055586005,0.802972224,-0.285145392,0.518626386
Abcc5,0.008201286,0.977838658,0.034680448,0.923250501
Abcc6,0.158690826,0.406340445,0.930689167,0.117303463
Abcc8,0.047136667,0.858077938,0.203903348,0.62531184
Abcc9,0.040938726,1,0.244698876,0.56924749
Abcd1,0.040986264,0.860150252,0.199761246,0.631304309
Abcd2,-0.015831513,0.958658511,-0.063921054,0.863135435
Abcd3,0.137610784,0.468878018,0.81095853,0.1545402
Abcd4,-0.076003111,0.731654688,-0.390650876,0.406770195
Abce1,0.090879504,0.638167923,0.531143693,0.294344759
Abcf1,0.010025379,0.972056514,0.043310187,0.905085928
Abcf2,-0.147454887,0.442450826,-0.863456544,0.136944141
Abcf3,-0.041248119,0.859254588,-0.201725812,0.628455003
Abcg1,-0.08092119,0.685515008,-0.460766043,0.346125788
Abcg2,0.223528589,0.284144331,1.204276614,0.062477463
Abcg3,-0.002434739,0.993904995,-0.010012486,0.977209126
Abcg4,0.085465688,1,0.770654965,0.169568444
Abcg5,1.103854563,0.008713434,3.359518563,0.000437
Abcg8,0.54656345,0.092262544,1.97292998,0.010643146
Abhd10,-0.099088272,0.626254883,-0.551371475,0.280949669
Abhd11,-0.068521982,0.758969039,-0.34957727,0.447118593
Abhd11os,0.153958056,0.509719775,0.736810817,0.183311277
Abhd12,0.142486093,0.405491024,0.932668991,0.116769927
Abhd12b,-0.021161166,1,-0.269696748,0.537406917
Abhd13,0.004788408,0.987519758,0.019776367,0.955484471
Abhd14a,0.368812767,0.146386784,1.670163024,0.021371597
Abhd14b,0.096686742,0.671621698,0.483736844,0.328294159
Abhd15,-0.011536075,0.969241658,-0.047554858,0.896282965
Abhd16a,-0.101499858,0.587099827,-0.60411111,0.248822065
Abhd16b,0,1,0,
Abhd17a,0.172832757,0.301888625,1.158512438,0.069420472
Abhd17b,0.070944744,0.732834906,0.388691054,0.408609958
Abhd17c,0.06486964,0.770366229,0.331850302,0.465746605
Abhd18,-0.026505099,0.915852306,-0.118533712,0.761143053
Abhd2,0.045420058,0.837498153,0.233545911,0.584055461
Abhd3,0.270460444,0.260726477,1.270231968,0.053674503
Abhd4,-0.038064616,0.876068161,-0.178423368,0.663096342
Abhd5,-0.348469276,0.151114448,-1.651408928,0.022314701
Abhd6,-0.02718289,0.914067261,-0.121313239,0.756287219
Abhd8,-0.036180182,0.881767208,-0.169771077,0.676439442
Abi1,-0.025835249,0.914067261,-0.121376938,0.7561763
Abi2,0.031702649,0.897020655,0.145674224,0.71503249
Abi3,-0.151069686,0.357826075,-1.031829604,0.092933094
Abi3bp,-0.130011184,0.567242441,-0.63738403,0.230470832
Abitram,0.047241272,0.838370835,0.230709816,0.587882028
Abl1,-0.045603575,0.836653154,-0.234661062,0.582557688
Abl2,0.006444843,0.982120108,0.027567881,0.938495336
Ablim1,-0.163860032,0.304301135,-1.152889691,0.070325092
Ablim2,-0.03539009,0.888650027,-0.15895935,0.693490714
Ablim3,-0.174065168,0.469422701,-0.808772772,0.155319945
Abo,-0.032501719,1,-0.431242453,0.37047384
Abr,-0.061023664,0.76898418,-0.335452596,0.461899406
Abra,0,1,0,
Abracl,-0.169308749,0.312804819,-1.131738291,0.073834903
Abraxas1,0.046907152,0.844156646,0.224635701,0.596162012
Abraxas2,-0.129873269,0.463685583,-0.820697851,0.151113112
Abt1,-0.133783559,0.505720029,-0.744023652,0.180291955
Abtb1,0.084991291,0.680073765,0.468558514,0.339970697
Abtb2,-0.336841645,0.073445881,-2.122987873,0.007533766
Abtb3,-1.08315161,1.92E-05,-6.578396073,2.64E-07
Acaa1a,0.092670266,0.631986232,0.539294619,0.288871955
Acaa1b,0.114946908,1,1.278758651,0.052630967
Acaa2,0.005768792,0.984867378,0.023902755,0.946449062
Acaca,-0.032906571,0.892655931,-0.153199093,0.702750086
Acacb,-0.050175152,0.850974542,-0.215946684,0.608209664
Acad10,-0.075829897,0.737380837,-0.382295908,0.414671409
Acad11,0.071356133,0.749630614,0.366358325,0.430171541
Acad12,-0.053720725,0.827347925,-0.246493954,0.566899464
Acad8,0.013112193,0.96473751,0.055797045,0.879433399
Acad9,-0.027981957,0.909957336,-0.126702682,0.746959952
Acadl,0.000909612,0.997179532,0.003770422,0.99135586
Acadm,-0.000254572,0.999033866,-0.00104013,0.997607879
Acads,0.089848896,0.662680936,0.496823106,0.318549475
Acadsb,-0.003325692,0.991485047,-0.0136322,0.969098229
Acadvl,-0.004192328,0.988673234,-0.017525577,0.960449253
Acan,0,1,0,
Acap1,-0.251545694,0.079430287,-2.070329563,0.008504924
Acap2,-0.059855244,0.779215389,-0.320196498,0.478413584
Acap3,-0.14486365,0.427054397,-0.891563075,0.128362133
Acat1,0.055034066,0.805754659,0.28122688,0.523326974
Acat2,-0.168884949,0.371745004,-1.001506018,0.099653827
Acat3,-0.029861381,0.905467565,-0.13292459,0.736334942
Acbd3,-0.012058332,0.966399369,-0.052626571,0.885877005
Acbd5,0.009505795,0.974007846,0.040892535,0.910138457
Acbd6,0.006368322,0.982471714,0.02639127,0.941041399
Acbd7,-0.191224939,0.329511626,-1.090804654,0.081132591
Accs,-0.537791947,0.012966309,-3.131576585,0.000738624
Accsl,0.018969777,1,0.239690382,0.575850327
Acd,-0.161646314,0.344029796,-1.060761068,0.086943863
Ace,-0.053069279,0.816655467,-0.262219371,0.546739724
Ace2,0.567541296,0.081915879,2.048951378,0.008934055
Ace3,0,1,0,
Acer1,3.108187493,0.001169715,4.442492798,3.61E-05
Acer2,-0.084033827,0.726305607,-0.398114519,0.399839302
Acer3,0.084430763,0.677091538,0.473748702,0.33593194
Ache,0.138565038,0.557735604,0.654663724,0.221480898
Acin1,-0.165217346,0.294312191,-1.178999838,0.066221675
Ackr1,-0.077690914,1,-0.92765491,0.118125889
Ackr2,0.008619515,0.979248904,0.032551999,0.927786398
Ackr3,0.078663653,0.725394528,0.399070238,0.398960374
Ackr4,0.132959834,0.57854168,0.619101203,0.240380258
Acly,-0.01154366,0.967107357,-0.051809539,0.887545161
Acmsd,-0.014620206,1,-0.176686759,0.665753167
Acnat1,0.132412717,0.280893274,1.213820428,0.061119469
Acnat2,0,1,0,
Aco1,0.08396431,0.682395688,0.464693035,0.343010145
Aco2,0.177253731,0.252948273,1.292215889,0.051025129
Acod1,-0.078453743,0.736576745,-0.383229855,0.413780619
Acot1,0.090685607,0.703938962,0.430954709,0.370719381
Acot10,0.020414792,1,0.260718738,0.54863216
Acot11,-0.114646928,0.548083012,-0.671904124,0.212860891
Acot12,-0.038570213,1,-0.273208607,0.533078778
Acot13,-0.094995734,0.661482289,-0.498078554,0.31762995
Acot2,-0.507425904,0.030240546,-2.644715563,0.002266128
Acot3,0,1,0,
Acot4,0.024112144,1,0.14068533,0.723293679
Acot5,0,1,0,
Acot6,-0.055013743,0.831227015,-0.241225901,0.573817909
Acot7,-0.291627788,0.100605255,-1.910877712,0.012277849
Acot8,-0.058257179,0.798708844,-0.290721653,0.512009886
Acot9,0.022380195,0.930573452,0.100012655,0.794305089
Acox1,-0.175708171,0.285031593,-1.199991571,0.063096959
Acox2,0.045254081,1,0.485783072,0.326751002
Acox3,0.002970884,0.991942754,0.012630587,0.971335838
Acoxl,-0.433893144,0.129488157,-1.746259247,0.017936626
Acp1,0.003457372,0.991217765,0.014123823,0.968001828
Acp2,0.606003902,0.010541745,3.252752929,0.000558788
Acp3,-0.809309008,0.000770682,-4.66756154,2.15E-05
Acp4,-0.010644222,1,-0.080620241,0.83057673
Acp5,0.198405328,0.206763124,1.439222645,0.036372852
Acp6,-0.012633165,0.965444329,-0.054310599,0.882448564
Acp7,0.047485116,1,0.601066502,0.250572553
Acr,-0.04604162,1,-0.585453809,0.259744399
Acrbp,-0.070323587,0.757876687,-0.350681343,0.445983362
Acrv1,0,1,0,
Acsbg1,-1.351255347,1.15E-08,-10.1857524,6.52E-11
Acsbg2,-0.006833335,1,-0.077521313,0.836524543
Acsbg3,0.008749304,1,0.045164494,0.901229721
Acsf2,-0.069014588,0.736682207,-0.3829992,0.414000437
Acsf3,0.07476873,0.743069569,0.375743975,0.420974728
Acsl1,-0.203020648,0.230158552,-1.360477215,0.043603644
Acsl3,-0.145526233,0.449601233,-0.849049393,0.141563277
Acsl4,-0.159635274,0.34280647,-1.063335371,0.086430023
Acsl5,0.137944256,0.408819573,0.925174435,0.118802496
Acsl6,-0.091381405,0.708551906,-0.425411023,0.375481874
Acsm1,0.018969777,1,0.239690382,0.575850327
Acsm2,0,1,0,
Acsm3,0.538469199,0.066828404,2.18194053,0.006577479
Acsm4,0,1,0,
Acsm5,0,1,0,
Acss1,-0.043424578,0.846496965,-0.220588385,0.601743787
Acss2,-0.082302112,0.697602158,-0.44122615,0.362054417
Acss2os,-0.037091512,1,-0.327616753,0.470308954
Acss3,0.055739857,1,0.315748107,0.48333906
Acta1,-0.253163361,0.236096746,-1.341894529,0.045509857
Acta2,0.020882763,0.943874897,0.08402449,0.824091643
Actb,0.180402945,0.237861218,1.33662768,0.046065132
Actbl2,0,1,0,
Actc1,0.018969777,1,0.239690382,0.575850327
Actc1dt,0,1,0,
Acte1,0,1,0,
Actg1,0.032630616,0.889739409,0.157097025,0.696470899
Actg2,-0.05379436,1,-0.276493931,0.52906139
Actl10,0,1,0,
Actl11,0,1,0,
Actl6a,-0.018251973,0.945380488,-0.081428145,0.82903307
Actl6b,0,1,0,
Actl7a,0,1,0,
Actl7b,-0.083651715,1,-0.951224974,0.111885814
Actl9,0,1,0,
Actmap,0.042463563,0.860150252,0.199905888,0.631094089
Actn1,-0.048085966,0.828385472,-0.244688256,0.56926141
Actn2,-0.654591222,0.046701724,-2.38918669,0.004081439
Actn3,0.016672634,1,0.108470937,0.778984943
Actn4,0.023032413,0.924783916,0.108505306,0.778923298
Actr10,-0.033060588,0.89040457,-0.156581047,0.697298856
Actr1a,-0.055497341,0.799712671,-0.289593182,0.513342023
Actr1b,-0.128497469,0.464362019,-0.819420438,0.151558243
Actr2,0.037835276,0.865675686,0.192599831,0.641800674
Actr3,0.016250223,0.950298151,0.07543586,0.840551138
Actr3b,0.082428062,0.744324155,0.373772226,0.422890349
Actr5,-0.116925926,0.536219916,-0.691740338,0.203357251
Actr6,0.006726289,0.982120108,0.027700177,0.938209493
Actr8,0.073885717,0.727474245,0.395488781,0.402264047
Actrt1,0,1,0,
Actrt2,0,1,0,
Actrt3,-0.109778505,0.583459507,-0.60983256,0.24556555
Acvr1,0.001509057,0.996100995,0.005887129,0.986535849
Acvr1b,-0.005385618,0.985262245,-0.022713584,0.949044148
Acvr1c,0.452097225,1,2.543169854,0.002863058
Acvr2a,-0.50381294,0.042026619,-2.454446853,0.003511989
Acvr2b,0.265135092,0.301888625,1.158424187,0.06943458
Acvrl1,0.059216656,0.793552023,0.299440809,0.50183297
Acy1,0.108276532,0.600723251,0.586571261,0.259076928
Acy3,-0.025996484,0.924268513,-0.109245044,0.77759768
Acyp1,0.060961418,0.794781813,0.296650334,0.505067782
Acyp2,-0.005667341,0.985713384,-0.021292399,0.952154888
Ada,0.764655145,0.004003847,3.784005737,0.000164435
Adad1,-0.026617139,1,-0.353983506,0.442605182
Adad2,0,1,0,
Adal,0.027777511,0.911915034,0.124198279,0.751279815
Adam10,0.112532572,0.519394263,0.720418457,0.190362563
Adam11,0.048126696,0.83575154,0.236596842,0.579966833
Adam12,-0.086612655,0.709806833,-0.423343822,0.377273393
Adam15,0.044423214,0.85309677,0.213075489,0.612243962
Adam17,0.023702968,0.922983428,0.111174848,0.77415006
Adam18,0.075184596,1,0.89573945,0.12713366
Adam19,-0.030773655,0.894341716,-0.14937113,0.708971652
Adam1a,-0.072327955,0.775479226,-0.324477005,0.47372139
Adam1b,0,1,0,
Adam2,-0.054324236,1,-0.677609395,0.210082852
Adam20,0,1,0,
Adam21,0,1,0,
Adam22,0.314122715,0.206092438,1.442461352,0.036102614
Adam23,0.004737729,0.987961176,0.019331976,0.956462669
Adam24,0,1,0,
Adam25,0,1,0,
Adam26a,0,1,0,
Adam26b,0,1,0,
Adam28,-0.020937148,1,-0.136861244,0.729690607
Adam29,0,1,0,
Adam3,0.261327578,0.272665339,1.234238965,0.058312416
Adam30,-0.112869803,0.581661701,-0.613502026,0.243499444
Adam32,-0.041208475,1,-0.210612635,0.615725819
Adam33,0.344454373,0.184103528,1.523272279,0.029972828
Adam34,0,1,0,
Adam34l,0,1,0,
Adam39,0,1,0,
Adam4,0,1,0,
Adam5,0.026645748,1,0.356167313,0.440385171
Adam6a,0,1,0,
Adam6b,0.026717474,0.923947111,0.110256699,0.775788435
Adam7,0,1,0,
Adam8,-0.969350141,0.001678046,-4.251037139,5.61E-05
Adam9,-0.068083072,0.750090943,-0.365250133,0.431270614
Adamdec1,-0.43415139,0.042359977,-2.450341742,0.003545343
Adamts1,-0.524447143,0.09875015,-1.923587721,0.011923734
Adamts10,-0.111662432,0.526205786,-0.707290363,0.196204804
Adamts12,0.049675357,1,0.646471554,0.225698382
Adamts13,0.198022226,1,1.407558692,0.039123825
Adamts14,-0.062938796,0.787667813,-0.308153374,0.491865799
Adamts15,-0.152171359,0.526589397,-0.706898308,0.196382006
Adamts16,0.018969777,1,0.239690382,0.575850327
Adamts17,0.050248726,0.838080682,0.232164759,0.585915842
Adamts18,0,1,0,
Adamts19,-0.153778786,1,-1.543920574,0.028581132
Adamts2,0.048680553,1,0.359661851,0.436855843
Adamts20,-0.073089683,1,-0.479490093,0.331520132
Adamts3,-0.011442554,0.970736736,-0.045777838,0.899957834
Adamts4,0.091566246,1,1.05769205,0.087560443
Adamts5,0.021789792,1,0.177551765,0.664428472
Adamts6,-0.105177748,0.584864092,-0.607436214,0.246924274
Adamts7,0.027577906,1,0.180171077,0.660433239
Adamts8,-0.059957909,1,-0.477181574,0.33328704
Adamts9,0.02702209,1,0.272009566,0.534552585
Adamtsl1,0.358334395,0.165679079,1.589702813,0.025721553
Adamtsl2,-1.012963935,0.00850115,-3.373880429,0.000422785
Adamtsl3,-0.003587903,1,-0.027641352,0.938336582
Adamtsl4,1.456015133,0.000231118,5.302770657,4.98E-06
Adamtsl5,0.035498923,0.895889355,0.147319487,0.712328816
Adap1,0.365164052,0.066354624,2.187382331,0.006495576
Adap2,0.864102702,0.001069719,4.490797478,3.23E-05
Adap2os,0.018395133,1,0.106026716,0.78338145
Adar,0.002943759,0.991942754,0.01255343,0.971508423
Adarb1,-0.130104785,0.581197549,-0.614243376,0.24308414
Adarb2,0.010049553,1,0.106757421,0.782064511
Adat1,0.001434737,0.996100995,0.005718843,0.986918198
Adat2,-0.029389341,0.909413809,-0.127272785,0.745980053
Adat3,0,1,0,
Adck1,-0.018585459,0.945380488,-0.081425108,0.829038868
Adck2,0.004039091,0.989337906,0.016554236,0.962599794
Adck5,0.044473296,0.853467114,0.212513537,0.613036684
Adcy1,-0.008005956,0.979619493,-0.032149819,0.928645975
Adcy10,-0.02029616,1,-0.145266671,0.715703809
Adcy2,0.107842229,1,0.963267238,0.108826024
Adcy3,-0.127895712,0.512962421,-0.730366341,0.186051707
Adcy4,-0.093018705,0.705525345,-0.428745602,0.372609907
Adcy5,-0.017799152,1,-0.089239777,0.814254605
Adcy6,1.099442899,1.55E-05,6.684029655,2.07E-07
Adcy7,-0.045685086,0.835818322,-0.236026372,0.580729152
Adcy8,0.450444845,0.094696906,1.954593222,0.011102142
Adcy9,0.188999822,0.398885176,0.945759411,0.113302786
Adcyap1,0,1,0,
Adcyap1r1,0.042687993,1,0.5662327,0.271498416
Add1,0.057982406,0.784659929,0.31324781,0.486129739
Add2,0,1,0,
Add3,0.040755215,0.857031542,0.20540935,0.623147203
Adgb,0.35310192,0.172729016,1.564379764,0.027265925
Adgra1,0.031237692,1,0.431208735,0.370502604
Adgra2,-0.085714731,0.713185101,-0.417259004,0.382596503
Adgra3,0.026853689,0.922574135,0.111960741,0.772750436
Adgrb1,-0.047193798,1,-0.423498395,0.377139139
Adgrb2,0.341329324,0.174463529,1.557903661,0.027675555
Adgrb3,-0.000658003,1,-0.005194462,0.988110553
Adgrd1,-0.05935739,0.817117528,-0.260569498,0.548820723
Adgre1,1.068531996,2.69E-09,10.90657831,1.24E-11
Adgre4,0.137900644,0.465897247,0.815744567,0.152846477
Adgre5,-0.073181853,0.715293587,-0.413999852,0.385478489
Adgrf1,0.092928848,1,1.075887267,0.083967792
Adgrf2,0.039786213,1,0.247662754,0.56537584
